gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
CKLF,------+-,0.006775655,0.47492345251138524,0.025951946347462673,-1,0.051903892694925347
CCNY,--+--+-+,0.003007491,0.4348888129271708,0.0013515635003825417,-1,0.0027031270007650834
FAM63A,+-+-++++,0.003681648,0.06212724909330532,0.035518523006928954,-1,0.07103704601385791
PPP2R3A,--++++-+,3.6161e-4,0.552704032654389,0.0011298560655982118,-1,0.0022597121311964236
YIF1B,----+---,0.073944382,0.2825602986535815,0.029567370544361777,-1,0.059134741088723554
GTF3C3,+-------,0.012016667,0.10108011488031009,0.13551590435564864,1,0.20216022976062017
MATR3,--+----+,0.001071348,0.013990194301822982,0.002412878050111593,-1,0.004825756100223186
INSIG1,----+--+,0.002387453,0.7177347832494381,7.235191852077192e-4,-1,0.0014470383704154384
TBPL1,-+--+---,0.001774438,0.05575594367233813,0.2054882957196148,1,0.11151188734467626
BRD3,+-++++++,0.007200094,0.0456248166637953,0.22176540131733746,1,0.0912496333275906
APH1A,++++-+--,1.72846e-4,2.8271141686433943e-4,0.974650734907655,1,5.654228337286789e-4
GLS,+----+--,0.016079775,0.4560548980435014,0.009427848806973428,-1,0.018855697613946856
RERE,++++-+--,6.1161e-4,2.5305754223444183e-5,0.9903475520307893,1,5.0611508446888366e-5
RBM45,---++---,8.59925e-4,0.5945722909413754,4.8745595419156753e-4,-1,9.749119083831351e-4
PDRG1,-+------,1.29401e-4,0.5996192220429459,0.009751414187334178,-1,0.019502828374668355
SNRPN,-+-+++++,0.004917041,0.09504196622259564,0.0060187182943480765,-1,0.012037436588696153
NAP1L4,+-++++-+,8.1779e-4,0.00857107271939211,0.18461043476222588,1,0.01714214543878422
CHDH,-+++-+-+,0.00333221,0.0029925743446442606,0.6656783372163583,1,0.005985148689288521
BPHL,++++++++,0.032628184,0.06600127810379396,0.3443600329457189,1,0.1320025562075879
HAX1,-+-----+,0.005995412,0.09283323186866839,0.0701901307872231,-1,0.1403802615744462
ACAT2,-------+,0.004275281,0.8689125446511808,0.0036048295132465953,-1,0.007209659026493191
MPZL1,-++++--+,0.006245693,0.015361078134725141,0.062337379952913566,1,0.030722156269450282
DCN,--------,0.014107772,0.19763593993353554,0.12007699823960379,-1,0.24015399647920757
ZNF518A,-+-++++-,0.013472004,0.1345845125780715,0.015802408530895082,-1,0.031604817061790164
DBT,++++++-+,0.004911891,0.05504005479639447,0.23412337847043935,1,0.11008010959278894
TRIM33,-+-+----,0.001481929,0.006186036832810988,0.19001600041507205,1,0.012372073665621977
SLC22A15,----+--+,0.011837266,0.868188911478273,2.295189529088763e-4,-1,4.590379058177526e-4
CMTM4,++++--++,0.003586517,0.018507164313494574,0.24877078206471523,1,0.03701432862698915
KCNB2,++------,0.015127154,0.016346094009359196,0.3119665781152432,1,0.03269218801871839
RIMS2,++++-+-+,3.98876e-4,0.0034566642520590203,0.6626883585246397,1,0.0069133285041180405
LOC344595,----+--+,6.54869e-4,0.9742789792108847,7.543586852758316e-5,-1,1.5087173705516632e-4
MARCH6,++++-++-,0.006038764,3.0182990221971635e-4,0.9514595431527992,1,6.036598044394327e-4
PROSC,+-----++,0.002791667,0.8063762209751696,8.468864899258828e-4,-1,0.0016937729798517656
BCAN,-+-+---+,0.00326236,5.523756531100954e-4,0.2675463982019885,1,0.0011047513062201909
THOC4,+------+,0.00793427,0.0999747413238092,0.01965710360037198,-1,0.03931420720074396
XRCC2,++-+++-+,0.001595318,0.004488322886562428,0.7588436035204514,1,0.008976645773124856
ATOH7,--------,0.030035581,0.07871859880696541,0.29713113046640593,1,0.15743719761393082
C6orf162,--------,0.008045131,0.4494988220170674,0.04289381693627973,-1,0.08578763387255946
RPS26,--------,0.024721536,0.7973571908388286,0.007853737553417743,-1,0.015707475106835487
CA4,-------+,0.015216292,0.11305536224934176,0.1504641021348644,1,0.22611072449868352
EIF4G3,+-++-++-,0.011350655,0.004125612538660843,0.27113887043094403,1,0.008251225077321686
DDIT4L,++++-+++,0.0093103,0.013889845279496691,0.49237470282629614,1,0.027779690558993382
NCAM1,-+++++-+,0.022246629,0.0789760485391246,0.02360952454784882,-1,0.04721904909569764
OTUD5,-----+-+,1.30337e-4,0.5855004822434633,0.0010429170948087327,-1,0.0020858341896174653
TGFBR2,--------,0.017735955,0.6099284678331984,0.023689185985359646,-1,0.04737837197071929
PDE4DIP,--+--++-,0.001728745,0.14091092596743576,4.6344875950678964e-4,-1,9.268975190135793e-4
AGL,++++++++,0.03738324,0.11994201512694783,0.23613805213349137,1,0.23988403025389565
KCNH2,+++++-++,0.007186049,0.017383915394286985,0.35815646774176585,1,0.03476783078857397
SLC1A4,+-++++++,0.009711049,0.21125948288742552,0.049492865216525454,-1,0.09898573043305091
ANKRD12,++++++++,0.046403558,0.14615155498828236,0.18336063009056877,1,0.2923031099765647
OSBPL1A,-----+-+,0.002249251,0.8639488457453138,0.0011230934337150085,-1,0.002246186867430017
C6orf153,-------+,0.001276124,0.6576693007334096,0.010774707506190485,-1,0.02154941501238097
ZFYVE9,++------,0.002007959,2.991751968158149e-4,0.8794160703701267,1,5.983503936316298e-4
ARMC1,-++++-++,0.010650936,0.02618889950522945,0.21468202280097803,1,0.0523777990104589
SPTLC1,-----+-+,0.006583146,0.7863127570539776,3.629660211742517e-4,-1,7.259320423485034e-4
ATP1B1,-----+--,0.003405243,0.3940960560276888,0.02680895468867479,-1,0.05361790937734958
TRIM25,++-+++++,0.02026573,0.24786220785839794,0.08889602998279342,-1,0.17779205996558684
RASSF7,--------,0.027934925,0.10309390420604245,0.25719554964647917,1,0.2061878084120849
STX17,---+---+,0.002264981,0.023194047956767595,0.024041152968340425,1,0.04638809591353519
BANP,--+-----,0.026552715,0.0067337318374834304,0.5386876619985204,1,0.013467463674966861
KIAA0664,++++++--,0.007135019,0.002508890154072494,0.47735724667745566,1,0.005017780308144988
SLC4A4,+-+---++,0.002032491,0.10995757283064496,0.03251470586424759,-1,0.06502941172849518
PCDH17,--------,0.011681086,0.032058189345462264,0.49564066674872376,1,0.06411637869092453
ACACA,-+-+----,7.00281e-4,0.10430373770661898,0.05068396890616006,-1,0.10136793781232012
C1orf74,-------+,0.016808614,0.5602353901716286,0.013251218538944702,-1,0.026502437077889403
BDNF,--------,0.012750094,0.05767223180296337,0.34371379474059094,1,0.11534446360592673
RYR2,+++++-++,0.005567041,0.007120349629872301,0.7294708546158326,1,0.014240699259744602
ATP5B,-+----++,5.55618e-4,0.6404667746811163,0.002468866610900779,-1,0.004937733221801558
RAB5B,+-++++-+,0.005362172,0.031771905868898345,0.27103188863295935,1,0.06354381173779669
ZNF462,++++++--,9.01498e-4,0.004416504163578708,0.6387962228508807,1,0.008833008327157416
ZC3H7B,++-+++--,0.0024309930000000002,0.0019114093189869406,0.6137841078983916,1,0.003822818637973881
RICTOR,+----+-+,0.002004963,0.28203985222226174,0.001055192220531295,-1,0.00211038444106259
NDUFB10,++------,0.015631835,0.012584906158178425,0.39534195682348294,1,0.02516981231635685
CEP70,+-++-+-+,0.006301498,0.010804729198623943,0.08578473904794566,1,0.021609458397247885
BAI1,-+----+-,0.003018446,0.3543171207544811,0.0410242458451637,-1,0.0820484916903274
GPBP1L1,+-+-++++,0.004387734,0.2719358899569188,9.469394610791053e-4,-1,0.0018938789221582106
PIPOX,--+---++,2.47566e-4,0.01796098322228626,0.07187085101340789,1,0.03592196644457252
NFIB,++++--++,0.001618352,0.02765757563522371,0.15833218239245656,1,0.05531515127044742
STARD10,+++++--+,0.013598689,1.4209047103616834e-4,0.7787622894670256,1,2.841809420723367e-4
FKBP14,+-+-+-++,0.007332959,0.23060209817405755,0.007565433993899997,-1,0.015130867987799994
TXNDC9,-----+--,0.001161423,0.7137734369797977,0.00646615599106994,-1,0.01293231198213988
SPCS1,-+------,0.004113015,0.6059120755302929,0.00985415336891153,-1,0.01970830673782306
TRIM44,++++---+,5.1882e-4,3.741318272635404e-5,0.9193493236514825,1,7.482636545270809e-5
PART1,-+------,0.001353745,0.06194576304201547,0.16936333491514705,1,0.12389152608403094
PDE4B,-----+--,0.019179588,0.7030080443919726,0.006700647459946326,-1,0.013401294919892653
SGCD,+-++++++,0.061430899,0.43385163017666656,0.036763613625034275,-1,0.07352722725006855
SFRS7,-----+-+,0.008799719,0.8227935445069052,1.712387576544093e-4,-1,3.424775153088186e-4
PDGFA,-+--+---,7.10955e-4,0.0037850248993646315,0.4102103844917416,1,0.007570049798729263
SMARCC1,--++++-+,0.001845599,0.06606756369582181,0.011784509119698543,-1,0.023569018239397086
DAB2IP,--+-----,0.002135581,0.00819611201074765,0.5644853914802949,1,0.0163922240214953
PPP1R3C,+-------,0.00128633,0.034896629706877146,0.19713276564588508,1,0.06979325941375429
PPP2R2D,++-++---,6.83801e-4,4.24946856078737e-4,0.16298071062135824,1,8.49893712157474e-4
MAGEH1,-+-----+,0.009315918,0.7533262785825556,0.0015118197456628275,-1,0.003023639491325655
SETD8,--------,0.02979485,0.25215772526058167,0.11439370345046389,-1,0.22878740690092778
SLC25A36,+---+--+,3.56929e-4,0.1317641444902789,0.008122450841195856,-1,0.01624490168239171
ZFYVE16,--+-+--+,0.002461798,0.3158908365319009,0.0011038820748525214,-1,0.0022077641497050427
SNRPB,-+-----+,0.002281554,0.7729075136263732,0.0013645258704597248,-1,0.0027290517409194496
CMTM3,-+++-+++,2.63577e-4,7.059732058813626e-4,0.8340038683881161,1,0.0014119464117627251
C7orf54,+++++++-,0.018909644,0.0026029727679267884,0.8061985190162101,1,0.005205945535853577
RABGEF1,-------+,0.018253839,0.5610426981411042,0.01887614709282561,-1,0.03775229418565122
KIF21B,+--+----,0.008784176,0.004031063413843819,0.6055350333430585,1,0.008062126827687638
MARCKS,-----+-+,0.006911423,0.9886750987842665,6.772299946003099e-5,-1,1.3544599892006197e-4
MPPE1,-+-+----,0.003013764,6.602261611867954e-4,0.9490689540448739,1,0.0013204523223735909
MVK,--+-----,0.003691105,0.01039631354880409,0.44835057211609286,1,0.02079262709760818
DUSP16,--++++++,0.001925655,0.18848556712368936,0.028962860386023855,-1,0.05792572077204771
C12orf5,--------,0.007823689,0.17682698084151455,0.11171302065227302,-1,0.22342604130454605
RPL5,-+++++-+,0.002186891,0.023961331045959062,0.27299013253402854,1,0.047922662091918124
PRKAA1,-+---+--,0.002669007,0.005676670029822914,0.1834375276700548,1,0.011353340059645828
STARD4,-------+,0.002602528,0.4369153782511071,0.007689844343606639,-1,0.015379688687213278
SCN3B,-+------,0.020096816,0.0163898389168297,0.49064103280411675,1,0.0327796778336594
PACSIN1,++-+----,0.001010955,3.496203919327046e-4,0.37608403481583813,1,6.992407838654092e-4
DTNBP1,++++-+-+,0.015240356,0.0013917628037470936,0.6313017640483498,1,0.002783525607494187
ATIC,++++++++,0.029254588,0.059436066394380205,0.4287142096615644,1,0.11887213278876041
GNA11,+++-++++,0.019087921,0.1348938549915272,0.15326251439414143,1,0.2697877099830544
ADAMTSL2,-+--+---,3.1339e-4,0.0014259362958720595,0.6842377789077682,1,0.002851872591744119
C14orf45,---+----,0.024444663,0.2071824206574136,0.08996374140758054,-1,0.17992748281516108
NECAP2,-++++++-,0.008259925,0.008497146316048717,0.15660103776323062,1,0.016994292632097435
VWA1,--+-+--+,1.3764e-4,0.13224742091557748,0.003302997039676044,-1,0.006605994079352088
DNAJC9,-------+,0.00308221,0.6445377124258747,0.004852368665345886,-1,0.009704737330691772
SHANK2,++-+--+-,5.34925e-4,2.1222218830913513e-6,0.8702097106944888,1,4.244443766182703e-6
CD24,----+-++,0.009715449,0.9864963246782774,2.460357369758997e-4,-1,4.920714739517994e-4
GNG3,++-----+,3.12266e-4,0.34959364556488465,0.008252413292225189,-1,0.016504826584450377
LOC643696,-++-----,0.006669382,0.004049831141533855,0.8386463352638983,1,0.00809966228306771
CEACAM1,+-------,0.014694569,0.0933126297367866,0.21631207265369726,1,0.1866252594735732
DZIP1,++-+++++,0.028342978,0.48774851040233264,0.03330120989485207,-1,0.06660241978970415
CCDC56,++------,0.005153371,0.057235564637913065,0.19188216005427866,1,0.11447112927582613
NAV3,------+-,0.003434176,0.18164764867006097,0.04074612436533202,-1,0.08149224873066405
CDO1,-+----++,6.13e-5,0.9242422199730856,4.855381236435656e-4,-1,9.710762472871312e-4
RNASE1,--+-+-++,0.003926311,0.5001030589022347,3.225893356301192e-4,-1,6.451786712602384e-4
MYO9B,-++++++-,0.004665637,0.17290769545212445,0.021362572096046525,-1,0.04272514419209305
CRYZL1,+++-++++,0.004801217,0.3235820158012812,0.014558284812316963,-1,0.029116569624633926
ATF2,-+------,0.024152341,0.0669181418628481,0.2704865043932717,1,0.1338362837256962
SDCCAG1,++++++++,0.045398408,0.4970320007098895,0.05237252666717361,-1,0.10474505333434722
MKKS,-+-----+,7.74719e-4,0.6972818443106805,5.360439116728246e-4,-1,0.0010720878233456493
C21orf2,+-+-----,0.019500936,0.004427423753658089,0.5007803345687599,1,0.008854847507316178
APOO,-+----++,0.002153839,0.5436516024154573,0.0024340230607682906,-1,0.004868046121536581
POLR2L,-+------,0.044399438,0.06314570326306547,0.25573434287110997,1,0.12629140652613094
SIGLEC15,+++++++-,0.001662828,0.18522587418308845,0.09425323138423344,-1,0.1885064627684669
RABL5,-+-----+,8.81835e-4,0.1075157018570188,0.012855184211693313,-1,0.025710368423386625
NPHP3,+-++++++,0.005308801,0.6738091533125845,0.0016491555415300452,-1,0.0032983110830600904
FAM149A,++++--++,0.011867228,0.06983315897092882,0.19051921882542164,1,0.13966631794185763
FAM155B,+--+----,0.001682116,3.770808433536515e-4,0.9881998583428403,1,7.54161686707303e-4
TBC1D9B,++++----,0.001624251,8.679864652737147e-7,0.9999961499896858,1,1.7359729305474294e-6
ARNTL,-----+-+,0.002862079,0.7026423527268493,3.114009007405896e-4,-1,6.228018014811793e-4
C1orf77,------++,0.023568165,0.5083482381854657,0.003847108914837231,-1,0.007694217829674462
ATAD3A,+-----+-,5.66948e-4,0.011385984940601475,0.6409844684719034,1,0.02277196988120295
DLG2,+-++--++,0.012668539,0.003969216055762543,0.3235894313684075,1,0.007938432111525087
MAFG,++------,0.009098315,0.0027536775263980007,0.560240341746845,1,0.005507355052796001
MGEA5,+-++-+++,0.027416199,0.17249690637276702,0.012103904090842622,-1,0.024207808181685244
TMEM11,--------,0.064732772,0.07037460723578894,0.4139258439408442,1,0.14074921447157787
FDFT1,----+--+,0.005134363,0.9944212921452319,2.841238722131967e-4,-1,5.682477444263934e-4
NDUFS3,-+------,0.006090637,0.3457106857975495,0.039771658519963456,-1,0.07954331703992691
ACOT8,--------,0.013384551,0.10438749802066974,0.2869977570821932,1,0.20877499604133948
EGFR,++++++-+,0.016223783,0.05293459329574295,0.24701445604538605,1,0.1058691865914859
CYFIP1,+---+-+-,0.001645599,0.43801290403225024,0.003259873585835276,-1,0.006519747171670552
SLC25A14,-+---+--,0.002743165,0.5261446083210213,0.002477988009847509,-1,0.004955976019695018
LASP1,-+------,8.14e-5,0.4301002848128894,0.019375329195109793,-1,0.038750658390219586
LOC201229,---+---+,0.001355337,0.05765383411540064,0.07673296571463295,1,0.11530766823080128
TCF25,-+--+-+-,3.10861e-4,0.2082270660032767,0.007583331178092206,-1,0.015166662356184413
STAT6,+-+-----,9.99251e-4,0.011192666115420073,0.5682928877063314,1,0.022385332230840146
TMEM165,--+-+---,0.01680206,0.0686813929654594,0.10978544311369659,1,0.1373627859309188
NAB2,+++---+-,0.001542884,1.8269443564712895e-4,0.4360743789305189,1,3.653888712942579e-4
SPHK2,++------,0.026874813,0.0021341613924929486,0.5324116195422679,1,0.004268322784985897
UXT,------+-,0.009147472,0.6006759429532206,0.012755831529367625,-1,0.02551166305873525
TESK2,+-+-+-++,0.0096147,0.07933862693774477,0.010606035029845204,-1,0.02121207005969041
LPAR5,-----++-,0.004860674,0.8876711245327513,0.0015044763220122177,-1,0.0030089526440244354
ZNF558,--+-----,0.023218071,0.057366415436169035,0.31049208007193974,1,0.11473283087233807
UBQLN4,-+++-++-,9.32772e-4,0.0020517793771746952,0.6333033298555821,1,0.0041035587543493904
EPB41L1,+-+++-++,0.002832303,0.02032886860588744,0.19844887753143625,1,0.04065773721177488
ZNF302,+-+--+++,0.003780899,0.412714737245588,0.003467326796523421,-1,0.006934653593046842
REC8,--+-----,0.001936517,0.14708566957530753,0.11252660794112229,-1,0.22505321588224458
PAQR8,--------,0.011591105,0.3542459119890442,0.051960210416033936,-1,0.10392042083206787
DEDD2,-+-+----,8.02903e-4,0.097823727433192,0.14974778543354464,1,0.195647454866384
DHRS7B,-+------,0.00317088,0.3372680069520908,0.05827603393565792,-1,0.11655206787131583
USP25,------+-,0.010846629,0.3982100561466907,0.004307741640582446,-1,0.008615483281164892
GFM1,+----+-+,0.008490449,0.1259745118354223,3.865470793340409e-4,-1,7.730941586680818e-4
SC4MOL,-------+,0.002216386,0.8214310562740981,0.0026084273771193657,-1,0.005216854754238731
MLLT11,-+------,0.002535393,0.26003486677526894,0.07932494437934597,-1,0.15864988875869193
CHERP,++++-+-+,9.56742e-4,0.004535785918564601,0.8594557308792488,1,0.009071571837129202
RHOBTB3,+-++++++,0.020790918,0.30139087527588465,0.04610565149186604,-1,0.09221130298373208
CTNND1,--+--+--,0.001687079,0.021263716415138825,0.013926617198177773,-1,0.027853234396355547
PRKD1,--------,0.009405805,0.49779652778752087,0.035576075320669996,-1,0.07115215064133999
NIPBL,+-++++-+,0.005568071,0.26810051196153545,0.024346370626684745,-1,0.04869274125336949
FAM119A,+-+-----,0.005076592,0.0014607232260448674,0.3659203629129726,1,0.002921446452089735
SCO2,+-------,0.011529307,0.2878721654699624,0.07082187635341308,-1,0.14164375270682616
TMEM126A,++----++,0.002310861,0.3717454855830883,0.017728725967197826,-1,0.03545745193439565
TXNDC17,+-------,0.026571723,0.20102460597822228,0.12211282666797346,-1,0.24422565333594692
MRPS22,+---+---,0.017052247,0.16720515761947072,0.1022955585321178,-1,0.2045911170642356
BIVM,+++++-++,0.003685487,0.013369746726606149,0.589737030101951,1,0.026739493453212297
MAP2K2,++++--+-,8.40356e-4,6.580034144195678e-6,0.9858734250294454,1,1.3160068288391356e-5
PRKCZ,-+------,0.002231273,0.1448977673329066,0.1144917857682084,-1,0.2289835715364168
C11orf1,-+--+-++,1.99532e-4,0.9032166996320057,4.1906870328438524e-4,-1,8.381374065687705e-4
MOBP,--++++-+,4.18914e-4,0.11958628141076826,0.003000507332465409,-1,0.006001014664930818
NMU,------++,0.002445506,0.5333631947821675,0.01912626128622481,-1,0.03825252257244962
FGFBP3,------+-,0.020020693,0.19776286854599437,0.09049761785433784,-1,0.18099523570867568
ARPC5,-----+--,0.001097472,0.38724400720218577,0.021105380465160497,-1,0.042210760930320994
AK2,--+-++--,0.003155431,0.6872719955213784,8.496850803492841e-4,-1,0.0016993701606985681
CHST10,+++++---,6.14e-5,1.1622380608519125e-4,0.9921951317576087,1,2.324476121703825e-4
CNPY3,-------+,0.032273127,0.21327077471136782,0.12705266328885215,-1,0.2541053265777043
EDIL3,----+---,0.02923633,0.5546887694740458,0.008095273107422323,-1,0.016190546214844646
PRIM1,----+--+,0.008418352,0.4477066496680797,0.023650815007518547,-1,0.047301630015037094
LRRTM2,+++++--+,0.002492041,0.007254225015456223,0.6135791471613041,1,0.014508450030912445
ANP32B,--++++++,0.009355431,0.23890776212107373,0.01703557478402407,-1,0.03407114956804814
RIMBP2,++------,0.03673324,0.0064556226528014035,0.7026438755238755,1,0.012911245305602807
GSK3B,+-+-----,0.019503652,0.020063459966807407,0.3169078429357474,1,0.040126919933614814
DDHD1,+------+,0.002095693,0.5276859423805424,0.009718689107424492,-1,0.019437378214848984
ACYP1,-+--+-+-,0.001529307,0.7648590413328025,0.004067485773536202,-1,0.008134971547072404
RNF170,++++-+-+,0.014858333,0.005674736480244449,0.7567516055872938,1,0.011349472960488898
ZNF160,+-++-+-+,0.009451311,0.007389538941472159,0.389453175491108,1,0.014779077882944318
