gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TGFB2,----+---,0.006246255,0.9974281575345344,4.3964811070976e-4,-1,8.7929622141952e-4
ADPGK,--------,0.021648408,0.9999862501732605,4.414035808777764e-4,-1,8.828071617555528e-4
HN1L,+-++++++,0.003455337,4.4271026803654177e-4,0.9320270047671642,1,8.854205360730835e-4
ARRDC2,+-++++--,4.37921e-4,4.4566081840161396e-4,0.8836374666072316,1,8.913216368032279e-4
MAF,------++,0.001806367,0.4657895194904551,4.466257253936645e-4,-1,8.93251450787329e-4
SLC25A19,+--+--+-,1.74906e-4,0.8791690122053849,4.4820515961032254e-4,-1,8.964103192206451e-4
PARP10,-++++-++,0.003535674,4.497159671899107e-4,0.9492393952003672,1,8.994319343798214e-4
CC2D1B,---++---,7.88951e-4,0.9711948578657894,4.509518890682533e-4,-1,9.019037781365066e-4
CLCN3,----+--+,8.88109e-4,0.4810307384902123,4.549422156345641e-4,-1,9.098844312691282e-4
SCAMP5,++++-++-,0.012569288,4.6934125970639714e-4,0.7576927637280816,1,9.386825194127943e-4
SYNPO2,--+-+---,0.001738483,0.2955464306878784,4.71962753538785e-4,-1,9.4392550707757e-4
ITFG1,++-----+,5.853e-4,0.5772617274532074,4.7479597219750265e-4,-1,9.495919443950053e-4
LSM5,----+++-,0.001827154,0.6645404234503305,4.7594087122429046e-4,-1,9.518817424485809e-4
C22orf28,-------+,0.005040824,0.9546598024336346,4.79077688889292e-4,-1,9.58155377778584e-4
SPATA7,--------,0.008607116,0.9998284419976272,4.8247644629319545e-4,-1,9.649528925863909e-4
ZNF564,+++++-++,1.26124e-4,4.912040055992473e-4,0.9770893709206215,1,9.824080111984945e-4
PHF12,++++++--,0.002404026,4.934099499528142e-4,0.9547969421373339,1,9.868198999056284e-4
FGFR2,--+-+---,0.006594195,0.9427693113082157,4.963024904837433e-4,-1,9.926049809674865e-4
PPP3CC,-+------,0.008598502,0.9526718712189473,5.062716316712149e-4,-1,0.0010125432633424298
CKLF,------+-,0.006775655,0.9997619968286557,5.11122162219377e-4,-1,0.001022244324438754
CCNY,--+--+-+,0.003007491,0.6421512832690902,5.206991910250118e-4,-1,0.0010413983820500236
FAM63A,+-+-++++,0.003681648,5.210793305383624e-4,0.7544205029066098,1,0.0010421586610767249
PPP2R3A,--++++-+,3.6161e-4,5.219625303145951e-4,0.7215101833150004,1,0.0010439250606291903
YIF1B,----+---,0.073944382,0.9900820338493821,5.229596687222484e-4,-1,0.0010459193374444968
GTF3C3,+-------,0.012016667,0.9973588565970811,5.322170912603901e-4,-1,0.0010644341825207801
MATR3,--+----+,0.001071348,0.04959254005915216,5.356166485499237e-4,-1,0.0010712332970998473
INSIG1,----+--+,0.002387453,0.7757426253692475,5.431281542525162e-4,-1,0.0010862563085050324
TBPL1,-+--+---,0.001774438,0.9949546213434588,5.432940543339645e-4,-1,0.001086588108667929
BRD3,+-++++++,0.007200094,5.442134468212682e-4,0.9922714181185378,1,0.0010884268936425365
APH1A,++++-+--,1.72846e-4,5.444980254358442e-4,0.9200364206967417,1,0.0010889960508716884
GLS,+----+--,0.016079775,0.971184973320485,5.464873055382398e-4,-1,0.0010929746110764796
RERE,++++-+--,6.1161e-4,5.475589765659937e-4,0.564165011810558,1,0.0010951179531319875
RBM45,---++---,8.59925e-4,0.5687647525596085,5.485664206111073e-4,-1,0.0010971328412222145
PDRG1,-+------,1.29401e-4,0.9953957738999223,5.549045615198158e-4,-1,0.0011098091230396317
SNRPN,-+-+++++,0.004917041,5.625184086019193e-4,0.42133674359669687,1,0.0011250368172038385
NAP1L4,+-++++-+,8.1779e-4,5.641603233515238e-4,0.7158677790236234,1,0.0011283206467030476
CHDH,-+++-+-+,0.00333221,5.646901170405195e-4,0.9476459272533115,1,0.001129380234081039
BPHL,++++++++,0.032628184,5.664389197212483e-4,0.9999918169529983,1,0.0011328778394424966
HAX1,-+-----+,0.005995412,0.9518921869341793,5.680701951131335e-4,-1,0.001136140390226267
ACAT2,-------+,0.004275281,0.9981466853950091,5.722200249572659e-4,-1,0.0011444400499145317
MPZL1,-++++--+,0.006245693,5.737965934675598e-4,0.5180318279219903,1,0.0011475931869351196
DCN,--------,0.014107772,0.9999619810000415,5.783434685186762e-4,-1,0.0011566869370373523
ZNF518A,-+-++++-,0.013472004,5.826189551495274e-4,0.7532080215695506,1,0.0011652379102990548
DBT,++++++-+,0.004911891,5.89387277283882e-4,0.9966513307898527,1,0.001178774554567764
TRIM33,-+-+----,0.001481929,0.6379718836460619,5.911123754874353e-4,-1,0.0011822247509748706
SLC22A15,----+--+,0.011837266,0.6921037634525131,5.938238196694151e-4,-1,0.0011876476393388301
CMTM4,++++--++,0.003586517,5.939579607148286e-4,0.9327105476766805,1,0.0011879159214296573
KCNB2,++------,0.015127154,0.9562671677734764,5.940326320112273e-4,-1,0.0011880652640224546
RIMS2,++++-+-+,3.98876e-4,5.945843282406613e-4,0.9551395400809821,1,0.0011891686564813226
LOC344595,----+--+,6.54869e-4,0.6811333793221096,5.991610817980737e-4,-1,0.0011983221635961474
MARCH6,++++-++-,0.006038764,5.996231553682727e-4,0.8710118298312117,1,0.0011992463107365454
PROSC,+-----++,0.002791667,0.8651186898937441,6.001822397652675e-4,-1,0.001200364479530535
BCAN,-+-+---+,0.00326236,0.2550451178161695,6.004304997788006e-4,-1,0.0012008609995576012
THOC4,+------+,0.00793427,0.7111189820766088,6.008504484511798e-4,-1,0.0012017008969023597
XRCC2,++-+++-+,0.001595318,6.020930397319754e-4,0.9915947383242758,1,0.0012041860794639507
ATOH7,--------,0.030035581,0.9999772620229322,6.039745045170594e-4,-1,0.0012079490090341188
C6orf162,--------,0.008045131,0.9999788947459961,6.127574836990573e-4,-1,0.0012255149673981146
RPS26,--------,0.024721536,0.9996861758002017,6.142913756609254e-4,-1,0.0012285827513218509
CA4,-------+,0.015216292,0.9987056691868169,6.153668566368253e-4,-1,0.0012307337132736506
EIF4G3,+-++-++-,0.011350655,6.159738425602434e-4,0.6625363052092161,1,0.0012319476851204868
DDIT4L,++++-+++,0.0093103,6.237744535089505e-4,0.9912056872420905,1,0.001247548907017901
NCAM1,-+++++-+,0.022246629,6.248696602720394e-4,0.6796836280081311,1,0.0012497393205440788
OTUD5,-----+-+,1.30337e-4,0.6941503453433443,6.363796009707072e-4,-1,0.0012727592019414144
TGFBR2,--------,0.017735955,0.9999723604806154,6.393103777777853e-4,-1,0.0012786207555555706
PDE4DIP,--+--++-,0.001728745,0.11299971460421145,6.415655676083046e-4,-1,0.0012831311352166092
AGL,++++++++,0.03738324,6.426961874746918e-4,0.9999939102032749,1,0.0012853923749493836
KCNH2,+++++-++,0.007186049,6.471683604297008e-4,0.9731568580887703,1,0.0012943367208594016
SLC1A4,+-++++++,0.009711049,6.484813069603889e-4,0.9881524258862339,1,0.0012969626139207777
ANKRD12,++++++++,0.046403558,6.534529832108484e-4,0.9999753503281277,1,0.0013069059664216967
OSBPL1A,-----+-+,0.002249251,0.9344535760132361,6.56042165993237e-4,-1,0.001312084331986474
C6orf153,-------+,0.001276124,0.997875508985676,6.569590254375683e-4,-1,0.0013139180508751366
ZFYVE9,++------,0.002007959,0.7404869134268133,6.575567645813065e-4,-1,0.001315113529162613
ARMC1,-++++-++,0.010650936,6.591483956843511e-4,0.9391108022376111,1,0.0013182967913687022
SPTLC1,-----+-+,0.006583146,0.6639644749489815,6.601280809881736e-4,-1,0.0013202561619763472
ATP1B1,-----+--,0.003405243,0.9957975307344438,6.636128802169274e-4,-1,0.0013272257604338548
TRIM25,++-+++++,0.02026573,6.670848127211138e-4,0.9998372658957716,1,0.0013341696254422276
RASSF7,--------,0.027934925,0.9999810769083658,6.67191823504438e-4,-1,0.001334383647008876
STX17,---+---+,0.002264981,0.3454891009520395,6.673055585343632e-4,-1,0.0013346111170687263
BANP,--+-----,0.026552715,0.9583524710782652,6.683584746214435e-4,-1,0.001336716949242887
KIAA0664,++++++--,0.007135019,6.691430975568757e-4,0.7677533417293781,1,0.0013382861951137515
SLC4A4,+-+---++,0.002032491,0.833680068942497,6.70129611427726e-4,-1,0.001340259222855452
PCDH17,--------,0.011681086,0.9998393046789184,6.867180876149657e-4,-1,0.0013734361752299315
ACACA,-+-+----,7.00281e-4,0.9029057029715961,6.888870709344778e-4,-1,0.0013777741418689556
C1orf74,-------+,0.016808614,0.9945802439129687,6.908327688822279e-4,-1,0.0013816655377644558
BDNF,--------,0.012750094,0.9998055803784527,6.910697494748855e-4,-1,0.001382139498949771
RYR2,+++++-++,0.005567041,6.919216746120109e-4,0.9958496937441483,1,0.0013838433492240217
ATP5B,-+----++,5.55618e-4,0.8873111803695234,6.92788608107948e-4,-1,0.001385577216215896
RAB5B,+-++++-+,0.005362172,6.945810341776517e-4,0.9802543398784016,1,0.0013891620683553034
ZNF462,++++++--,9.01498e-4,6.946535667274434e-4,0.9549658341026146,1,0.001389307133454887
ZC3H7B,++-+++--,0.0024309930000000002,6.958087084966947e-4,0.8246839126547063,1,0.0013916174169933894
RICTOR,+----+-+,0.002004963,0.3529016339127032,6.99080329614039e-4,-1,0.001398160659228078
NDUFB10,++------,0.015631835,0.9554628811839786,7.016165864133295e-4,-1,0.001403233172826659
CEP70,+-++-+-+,0.006301498,7.03639560277098e-4,0.48021942109210186,1,0.001407279120554196
BAI1,-+----+-,0.003018446,0.9984297549836452,7.041779312872626e-4,-1,0.0014083558625745253
GPBP1L1,+-+-++++,0.004387734,7.051364498478651e-4,0.32047519296175764,1,0.0014102728996957302
PIPOX,--+---++,2.47566e-4,0.5526867822135068,7.099301367865685e-4,-1,0.001419860273573137
NFIB,++++--++,0.001618352,7.10861015819327e-4,0.8786897652118172,1,0.001421722031638654
STARD10,+++++--+,0.013598689,7.190686565934515e-4,0.44048289972709553,1,0.001438137313186903
FKBP14,+-+-+-++,0.007332959,7.261100105751142e-4,0.7096777639789896,1,0.0014522200211502284
TXNDC9,-----+--,0.001161423,0.99119760686747,7.309263054586164e-4,-1,0.0014618526109172328
SPCS1,-+------,0.004113015,0.9903786184363341,7.327000126159557e-4,-1,0.0014654000252319113
TRIM44,++++---+,5.1882e-4,7.329040989440375e-4,0.36445724071019947,1,0.001465808197888075
PART1,-+------,0.001353745,0.980906798358976,7.382901553063542e-4,-1,0.0014765803106127084
PDE4B,-----+--,0.019179588,0.9906207144213102,7.384478499704083e-4,-1,0.0014768956999408167
SGCD,+-++++++,0.061430899,7.403312201962394e-4,0.9994635389772808,1,0.0014806624403924788
SFRS7,-----+-+,0.008799719,0.5214925860213689,7.424000822214403e-4,-1,0.0014848001644428806
PDGFA,-+--+---,7.10955e-4,0.7683012819041739,7.429278473543603e-4,-1,0.0014858556947087206
SMARCC1,--++++-+,0.001845599,7.439794022929035e-4,0.4164611212698504,1,0.001487958804585807
DAB2IP,--+-----,0.002135581,0.9735280737701857,7.44364887234617e-4,-1,0.001488729774469234
PPP1R3C,+-------,0.00128633,0.9476377838364045,7.4460089472867e-4,-1,0.00148920178945734
PPP2R2D,++-++---,6.83801e-4,0.1117985049165893,7.454061438699197e-4,-1,0.0014908122877398393
MAGEH1,-+-----+,0.009315918,0.8795696427686588,7.475711525624825e-4,-1,0.001495142305124965
SETD8,--------,0.02979485,0.9999810831150047,7.478111504051629e-4,-1,0.0014956223008103257
SLC25A36,+---+--+,3.56929e-4,0.5286109826798782,7.504080344977126e-4,-1,0.0015008160689954251
ZFYVE16,--+-+--+,0.002461798,0.38578508419825136,7.538508498695548e-4,-1,0.0015077016997391095
SNRPB,-+-----+,0.002281554,0.8773349602974642,7.539242250802614e-4,-1,0.0015078484501605228
CMTM3,-+++-+++,2.63577e-4,7.592745220258521e-4,0.8212378190941418,1,0.0015185490440517042
C7orf54,+++++++-,0.018909644,7.608635147401528e-4,0.9667065684845365,1,0.0015217270294803056
RABGEF1,-------+,0.018253839,0.9983291508303453,7.62799503802059e-4,-1,0.001525599007604118
KIF21B,+--+----,0.008784176,0.920755331059621,7.665516307320921e-4,-1,0.0015331032614641841
MARCKS,-----+-+,0.006911423,0.6786822356787077,7.676705477249642e-4,-1,0.0015353410954499283
MPPE1,-+-+----,0.003013764,0.9345113846259547,7.687883913931739e-4,-1,0.0015375767827863478
MVK,--+-----,0.003691105,0.9514271144986297,7.724043506791641e-4,-1,0.0015448087013583281
DUSP16,--++++++,0.001925655,7.812821834540519e-4,0.9103327235342227,1,0.0015625643669081037
C12orf5,--------,0.007823689,0.9986266129125884,7.856228180471905e-4,-1,0.001571245636094381
RPL5,-+++++-+,0.002186891,7.885743458520254e-4,0.9503062508054212,1,0.0015771486917040508
PRKAA1,-+---+--,0.002669007,0.5413411026555646,7.894391030413094e-4,-1,0.0015788782060826188
STARD4,-------+,0.002602528,0.9064383668880291,7.956189208937665e-4,-1,0.001591237841787533
SCN3B,-+------,0.020096816,0.989562377042453,7.956691356234742e-4,-1,0.0015913382712469484
PACSIN1,++-+----,0.001010955,0.2395130927380432,8.01096100542292e-4,-1,0.001602192201084584
DTNBP1,++++-+-+,0.015240356,8.022010121361786e-4,0.7504465452507021,1,0.0016044020242723571
ATIC,++++++++,0.029254588,8.096316492948606e-4,0.9999855328959095,1,0.0016192632985897212
GNA11,+++-++++,0.019087921,8.208488076042717e-4,0.9986866993033134,1,0.0016416976152085433
ADAMTSL2,-+--+---,3.1339e-4,0.7968928192440248,8.264986593056275e-4,-1,0.001652997318611255
C14orf45,---+----,0.024444663,0.9978666906192558,8.271259234961334e-4,-1,0.0016542518469922667
NECAP2,-++++++-,0.008259925,8.28787859697071e-4,0.574427255151704,1,0.001657575719394142
VWA1,--+-+--+,1.3764e-4,8.301186300905853e-4,0.3166005279690254,1,0.0016602372601811706
DNAJC9,-------+,0.00308221,0.9504958264695338,8.320786886734017e-4,-1,0.0016641573773468034
SHANK2,++-+--+-,5.34925e-4,0.04733411639765417,8.364897360579433e-4,-1,0.0016729794721158865
CD24,----+-++,0.009715449,0.8804122113745767,8.384634847817007e-4,-1,0.0016769269695634014
GNG3,++-----+,3.12266e-4,0.8425981937311101,8.418690397753526e-4,-1,0.0016837380795507052
LOC643696,-++-----,0.006669382,0.9911502854298521,8.424618023510732e-4,-1,0.0016849236047021465
CEACAM1,+-------,0.014694569,0.9986172094616902,8.426127971870265e-4,-1,0.001685225594374053
DZIP1,++-+++++,0.028342978,8.435331620727425e-4,0.9994789952299176,1,0.001687066324145485
CCDC56,++------,0.005153371,0.9789144159192638,8.446072448016855e-4,-1,0.001689214489603371
NAV3,------+-,0.003434176,0.941468049788398,8.473371540335819e-4,-1,0.0016946743080671638
CDO1,-+----++,6.13e-5,0.8464404784532604,8.473683243912543e-4,-1,0.0016947366487825087
RNASE1,--+-+-++,0.003926311,0.3134877495230375,8.488424954277439e-4,-1,0.0016976849908554878
MYO9B,-++++++-,0.004665637,8.533664839305418e-4,0.8202933268323528,1,0.0017067329678610837
CRYZL1,+++-++++,0.004801217,8.535868300219272e-4,0.9129631470925951,1,0.0017071736600438544
ATF2,-+------,0.024152341,0.997955495724062,8.585204700645132e-4,-1,0.0017170409401290265
SDCCAG1,++++++++,0.045398408,8.691803488913854e-4,0.9999946392716152,1,0.0017383606977827708
MKKS,-+-----+,7.74719e-4,0.5916129124628251,8.696084177457894e-4,-1,0.0017392168354915787
C21orf2,+-+-----,0.019500936,0.8496384555205171,8.701730219072314e-4,-1,0.0017403460438144627
APOO,-+----++,0.002153839,0.7698742469344954,8.71822605496327e-4,-1,0.001743645210992654
POLR2L,-+------,0.044399438,0.9956743901530394,8.804402829299818e-4,-1,0.0017608805658599635
SIGLEC15,+++++++-,0.001662828,8.829192762579757e-4,0.9958028817753309,1,0.0017658385525159514
RABL5,-+-----+,8.81835e-4,0.5401277346683695,8.89161373824023e-4,-1,0.001778322747648046
NPHP3,+-++++++,0.005308801,8.892574604209011e-4,0.8020408886856284,1,0.0017785149208418023
FAM149A,++++--++,0.011867228,8.903139238810744e-4,0.9870396227698308,1,0.0017806278477621488
FAM155B,+--+----,0.001682116,0.931166577240574,8.954210335593642e-4,-1,0.0017908420671187285
TBC1D9B,++++----,0.001624251,0.1840074850139267,8.968817356223778e-4,-1,0.0017937634712447555
ARNTL,-----+-+,0.002862079,0.47357753458157265,9.000693575269057e-4,-1,0.0018001387150538115
C1orf77,------++,0.023568165,0.823807794298369,9.016580036751714e-4,-1,0.001803316007350343
ATAD3A,+-----+-,5.66948e-4,0.9931354808758242,9.017262505800143e-4,-1,0.0018034525011600285
DLG2,+-++--++,0.012668539,9.021224403005718e-4,0.6397275304484686,1,0.0018042448806011436
MAFG,++------,0.009098315,0.8024109580186036,9.029175604049765e-4,-1,0.001805835120809953
MGEA5,+-++-+++,0.027416199,9.056379286597388e-4,0.6750749991353601,1,0.0018112758573194776
TMEM11,--------,0.064732772,0.9999895313413312,9.105197568341695e-4,-1,0.001821039513668339
FDFT1,----+--+,0.005134363,0.9265531241936545,9.122389137590497e-4,-1,0.0018244778275180993
NDUFS3,-+------,0.006090637,0.994211759776867,9.153504748747491e-4,-1,0.0018307009497494982
ACOT8,--------,0.013384551,0.9999499733910738,9.177329849606321e-4,-1,0.0018354659699212643
EGFR,++++++-+,0.016223783,9.263859252359673e-4,0.9878055638581976,1,0.0018527718504719346
CYFIP1,+---+-+-,0.001645599,0.7186135627291292,9.273394386980507e-4,-1,0.0018546788773961013
SLC25A14,-+---+--,0.002743165,0.7449608180592062,9.277870277046933e-4,-1,0.0018555740554093865
LASP1,-+------,8.14e-5,0.9801988693708366,9.288037870369273e-4,-1,0.0018576075740738547
LOC201229,---+---+,0.001355337,0.815401782874576,9.298717277262633e-4,-1,0.0018597434554525267
TCF25,-+--+-+-,3.10861e-4,0.6195377855478932,9.309261684487275e-4,-1,0.001861852336897455
STAT6,+-+-----,9.99251e-4,0.9806148250937459,9.340879302874482e-4,-1,0.0018681758605748964
TMEM165,--+-+---,0.01680206,0.9223982910851749,9.391475074695325e-4,-1,0.001878295014939065
NAB2,+++---+-,0.001542884,0.1775482122566731,9.400469077371601e-4,-1,0.0018800938154743202
SPHK2,++------,0.026874813,0.7157140346601374,9.406648851979435e-4,-1,0.001881329770395887
UXT,------+-,0.009147472,0.9906909795930637,9.463509613132702e-4,-1,0.0018927019226265404
TESK2,+-+-+-++,0.0096147,9.6807176135702e-4,0.3892676967255188,1,0.00193614352271404
LPAR5,-----++-,0.004860674,0.9409904325286419,9.697854591076236e-4,-1,0.0019395709182152472
ZNF558,--+-----,0.023218071,0.9971312513162729,9.771911075932243e-4,-1,0.0019543822151864487
UBQLN4,-+++-++-,9.32772e-4,9.816763502094052e-4,0.7909444841355601,1,0.0019633527004188104
EPB41L1,+-+++-++,0.002832303,9.971570806097927e-4,0.820616294642566,1,0.0019943141612195855
ZNF302,+-+--+++,0.003780899,9.99641380772274e-4,0.689745883334542,1,0.001999282761544548
REC8,--+-----,0.001936517,0.9912575008259455,9.998004685467807e-4,-1,0.0019996009370935614
PAQR8,--------,0.011591105,0.9980385305849254,0.0010004318242074206,-1,0.002000863648414841
DEDD2,-+-+----,8.02903e-4,0.9859033341446759,0.001002989454586437,-1,0.002005978909172874
DHRS7B,-+------,0.00317088,0.9984157577736791,0.0010045168238366937,-1,0.0020090336476733875
USP25,------+-,0.010846629,0.7218994880776544,0.001006235442531162,-1,0.002012470885062324
GFM1,+----+-+,0.008490449,0.06301849465457618,0.0010116204093524029,-1,0.0020232408187048057
SC4MOL,-------+,0.002216386,0.951099653954149,0.0010163929595150324,-1,0.002032785919030065
MLLT11,-+------,0.002535393,0.9978523222084225,0.0010180294407599046,-1,0.0020360588815198093
CHERP,++++-+-+,9.56742e-4,0.0010181426166424755,0.9925291529281577,1,0.002036285233284951
RHOBTB3,+-++++++,0.020790918,0.0010196680074896723,0.9900905608102287,1,0.0020393360149793447
CTNND1,--+--+--,0.001687079,0.1743830481924951,0.001020007325599529,-1,0.002040014651199058
PRKD1,--------,0.009405805,0.9992703366623477,0.0010217747558029769,-1,0.0020435495116059538
NIPBL,+-++++-+,0.005568071,0.0010242442668227717,0.9225807299873128,1,0.0020484885336455433
FAM119A,+-+-----,0.005076592,0.4362334559759958,0.0010262698387208252,-1,0.0020525396774416504
SCO2,+-------,0.011529307,0.9979967187711793,0.001026905251541314,-1,0.002053810503082628
TMEM126A,++----++,0.002310861,0.9457616085837074,0.0010288648061934776,-1,0.0020577296123869553
TXNDC17,+-------,0.026571723,0.9989293976450868,0.0010340673957796274,-1,0.002068134791559255
MRPS22,+---+---,0.017052247,0.9918341734367315,0.0010366071238647177,-1,0.0020732142477294354
BIVM,+++++-++,0.003685487,0.0010369502719331418,0.9881062315526197,1,0.0020739005438662837
MAP2K2,++++--+-,8.40356e-4,0.0010377434365918185,0.20200279578461505,1,0.002075486873183637
PRKCZ,-+------,0.002231273,0.9902445284698974,0.0010405797392401192,-1,0.0020811594784802385
C11orf1,-+--+-++,1.99532e-4,0.7486505683935454,0.0010407939768677708,-1,0.0020815879537355417
MOBP,--++++-+,4.18914e-4,0.0010499377991287366,0.24041227343971203,1,0.0020998755982574733
NMU,------++,0.002445506,0.992126646719784,0.0010512248919280092,-1,0.0021024497838560184
FGFBP3,------+-,0.020020693,0.9934726446548124,0.0010566290328560212,-1,0.0021132580657120424
ARPC5,-----+--,0.001097472,0.9660205790396993,0.0010612058862896978,-1,0.0021224117725793957
AK2,--+-++--,0.003155431,0.6381280841498249,0.0010624900824378137,-1,0.0021249801648756273
CHST10,+++++---,6.14e-5,0.0010634708838857677,0.7444329998039441,1,0.0021269417677715354
CNPY3,-------+,0.032273127,0.9994143180485561,0.0010672538428441198,-1,0.0021345076856882396
EDIL3,----+---,0.02923633,0.9397872492684106,0.0010863582205081,-1,0.0021727164410162
PRIM1,----+--+,0.008418352,0.9867916057425267,0.0010869441106137125,-1,0.002173888221227425
LRRTM2,+++++--+,0.002492041,0.0010976442129956776,0.9521057614700741,1,0.002195288425991355
ANP32B,--++++++,0.009355431,0.001097685946615319,0.820681746925733,1,0.002195371893230638
RIMBP2,++------,0.03673324,0.9721403524714514,0.0010978906656949267,-1,0.0021957813313898534
GSK3B,+-+-----,0.019503652,0.9224244094970155,0.0010991837110737926,-1,0.0021983674221475852
