gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LIN7C,++++,0.016159082,1.8021897326643758e-4,0.9999843766713801,1,3.6043794653287516e-4
SEL1L,----,6.01311e-4,0.9987955719405056,1.8247056973735469e-4,-1,3.6494113947470937e-4
LOC643696,----,0.006669382,0.997960069972401,1.8721653107549947e-4,-1,3.7443306215099894e-4
LRFN2,----,0.00265927,0.9905950094222467,2.1003490021181498e-4,-1,4.2006980042362996e-4
FAAH2,----,0.001305712,0.996226202012048,2.1038280353567182e-4,-1,4.2076560707134363e-4
MAP1B,+---,3.38764e-4,0.797828180082162,2.111131490803141e-4,-1,4.222262981606282e-4
CREBZF,++++,0.009225281,2.2962562146079145e-4,0.9999120542926627,1,4.592512429215829e-4
NRF1,----,0.004883989,0.9999226709838867,2.386456180668306e-4,-1,4.772912361336612e-4
HOPX,---+,2.67e-5,0.8440464007022375,2.460634326040629e-4,-1,4.921268652081258e-4
ADARB2,++++,0.003788296,2.544750418805966e-4,0.9998502284072921,1,5.089500837611932e-4
PPP2R3A,++-+,3.6161e-4,2.5576452106649666e-4,0.9363517246990267,1,5.115290421329933e-4
TRIM8,++++,0.008264139,2.635190515839108e-4,0.9977600744326791,1,5.270381031678216e-4
RWDD2B,---+,0.003980618,0.35953212298518783,2.6873521522560685e-4,-1,5.374704304512137e-4
AK1,--+-,0.00240824,0.9666408154790209,2.740439201003454e-4,-1,5.480878402006908e-4
CNKSR3,++++,6.41386e-4,2.762395591770541e-4,0.9907525619654669,1,5.524791183541082e-4
EPB41L4B,--+-,0.003397753,0.9871360106186655,2.770701813227241e-4,-1,5.541403626454482e-4
DGAT1,----,7.54963e-4,0.9684488954902741,2.9725346770956664e-4,-1,5.945069354191333e-4
FAM78A,----,0.005652622,0.9998781389496508,2.98327864093671e-4,-1,5.96655728187342e-4
ARMC6,----,0.001055524,0.9967444187260772,2.9969246236779623e-4,-1,5.993849247355925e-4
NAB2,--+-,0.001542884,0.6562943055484038,3.029543787083158e-4,-1,6.059087574166316e-4
FBXO32,++-+,1.6339e-4,3.1521556160155143e-4,0.5466027470318405,1,6.304311232031029e-4
SLC13A3,+++-,0.004557491,3.337202232331144e-4,0.6718851099328007,1,6.674404464662288e-4
TCERG1L,----,0.005617135,0.9999547255475397,3.339617970784467e-4,-1,6.679235941568935e-4
ATP9B,----,0.001202809,0.99681718486785,3.4288054144669e-4,-1,6.8576108289338e-4
GNB1L,----,0.007149813,0.9993806035131289,3.545125888203066e-4,-1,7.090251776406132e-4
TMEM110,----,0.004041854,0.9997871153362821,3.585536108123619e-4,-1,7.171072216247238e-4
GEMIN6,----,0.002617041,0.9998604828271314,3.6527976602750004e-4,-1,7.305595320550001e-4
GRB10,----,0.011806554,0.999959780443566,3.866591713577688e-4,-1,7.733183427155376e-4
HPS5,+-++,0.002587828,3.8842180513989384e-4,0.36549476309744855,1,7.768436102797877e-4
EFS,++++,0.00879485,3.982044474107569e-4,0.9998508723186144,1,7.964088948215138e-4
ATP5S,++++,0.001525936,3.9975773589288026e-4,0.999470998219379,1,7.995154717857605e-4
GALNT13,++++,0.015,4.0100939703566755e-4,0.9999826238382274,1,8.020187940713351e-4
SRP9,-+++,0.001225,4.03007101566853e-4,0.848997415060452,1,8.06014203133706e-4
REEP2,----,0.005434457,0.9996646414418087,4.201258812325312e-4,-1,8.402517624650624e-4
BRD4,+---,0.010253464,0.9898545862479778,4.3046070369195163e-4,-1,8.609214073839033e-4
FLJ20021,---+,4.47e-5,0.8969671531844521,4.3408545518623746e-4,-1,8.681709103724749e-4
EIF1,-+++,8.09082e-4,4.5090555211823517e-4,0.6512353581621892,1,9.018111042364703e-4
GALNTL2,++-+,0.006315824,4.532344957986612e-4,0.9812950037120541,1,9.064689915973224e-4
ATAD3A,--+-,5.66948e-4,0.9817716999663884,4.5459001001463945e-4,-1,9.091800200292789e-4
SSBP4,--+-,0.002953558,0.8544474172387195,4.593419283089393e-4,-1,9.186838566178786e-4
ETS2,----,0.029133146,0.9998912305209091,4.622419916323638e-4,-1,9.244839832647276e-4
LMBR1L,++++,0.003453464,4.634953525179212e-4,0.9944966916950668,1,9.269907050358424e-4
EGR4,----,0.034943914,0.9999712074322209,4.6482865208403556e-4,-1,9.296573041680711e-4
PPIA,----,0.00128221,0.9992840779554264,4.672313289212294e-4,-1,9.344626578424588e-4
PQLC3,++++,0.009324813,4.680687952769545e-4,0.9998736858102653,1,9.36137590553909e-4
ZNF34,++-+,0.005054682,4.700841159632008e-4,0.9760490397490158,1,9.401682319264016e-4
NR2F1,++++,0.004436142,4.716695664338959e-4,0.9994209709904363,1,9.433391328677918e-4
C1orf151,----,8.93914e-4,0.9944996149452752,4.734467676984008e-4,-1,9.468935353968016e-4
HN1L,++++,0.003455337,4.7394637984311225e-4,0.9997918518420075,1,9.478927596862245e-4
ATP5D,----,5.78652e-4,0.9955882474706417,4.777975416763832e-4,-1,9.555950833527664e-4
FDX1L,--++,0.001898221,0.882795186495795,4.790611429213023e-4,-1,9.581222858426046e-4
NPTX2,----,0.017181461,0.9998667844205996,4.8266095413079736e-4,-1,9.653219082615947e-4
SDHC,-+++,1.50562e-4,4.827790210107464e-4,0.9742053994363685,1,9.655580420214928e-4
GABRD,----,0.010848596,0.999531142835401,4.828002735873342e-4,-1,9.656005471746684e-4
CDK10,--+-,0.00687397,0.8932737890142832,4.8424566778200933e-4,-1,9.684913355640187e-4
ALKBH5,+---,0.007643727,0.9782238831994533,4.908894839622504e-4,-1,9.817789679245007e-4
MICAL2,----,0.002482678,0.9995827925367518,4.954940611161053e-4,-1,9.909881222322106e-4
C16orf57,----,0.003853464,0.99969524125336,5.063176265384077e-4,-1,0.0010126352530768154
DNAJB12,----,0.006455243,0.9990091735393107,5.088271316391518e-4,-1,0.0010176542632783037
SPG11,++++,0.004542978,5.259365678883022e-4,0.9986077948152186,1,0.0010518731357766044
KLHL5,++-+,0.008627247,5.289888624063011e-4,0.8929352261109605,1,0.0010579777248126022
CA14,++-+,1.89326e-4,5.390217883012271e-4,0.8504181284476257,1,0.0010780435766024543
ABLIM2,----,0.034016199,0.999964398334045,5.522137782975155e-4,-1,0.001104427556595031
ATF4,----,0.002634363,0.9915083110726233,5.576991697337639e-4,-1,0.0011153983394675277
GAD2,----,0.005391479,0.9998927447091166,5.587028508506794e-4,-1,0.0011174057017013588
FNDC4,+---,0.001898596,0.9834701832561197,5.7642425873655e-4,-1,0.0011528485174731
TRAF3,----,0.01238427,0.9998154250700253,5.876023421345826e-4,-1,0.0011752046842691652
OPN3,+---,0.003595693,0.9513127955955837,5.915625651377538e-4,-1,0.0011831251302755075
DPP9,----,0.004423689,0.9989968568014076,5.959123859316774e-4,-1,0.0011918247718633549
SF3A2,+++-,0.00341339,6.093434719856191e-4,0.5295685394623122,1,0.0012186869439712383
KIAA1239,----,0.004092416,0.9971659144906411,6.10813325940585e-4,-1,0.00122162665188117
SHANK3,----,0.004296161,0.9984318833456161,6.16074579115214e-4,-1,0.001232149158230428
METTL9,-+++,0.019618914,6.298594548555805e-4,0.9742973765907627,1,0.001259718909711161
VEGFA,---+,0.001792509,0.5972101341486048,6.457926140769944e-4,-1,0.0012915852281539888
PCSK1,----,0.032048876,0.9999739252226982,6.464182261398159e-4,-1,0.0012928364522796318
ZFYVE19,----,0.034851685,0.9998921564808042,6.498362501154948e-4,-1,0.0012996725002309896
NPHP3,++++,0.005308801,6.540203493554202e-4,0.9997697636913615,1,0.0013080406987108404
PRKAA1,-+--,0.002669007,0.42909289189868577,6.711947553328541e-4,-1,0.0013423895106657081
KIAA0182,+---,0.001742509,0.8814770131533971,6.933487797395202e-4,-1,0.0013866975594790405
DHDDS,----,0.01120103,0.9999262327069491,7.074516137860737e-4,-1,0.0014149032275721474
C1QTNF4,----,0.001359551,0.989605759808257,7.081908638921126e-4,-1,0.0014163817277842252
TAF5,----,0.017704588,0.999866665693457,7.122624144787962e-4,-1,0.0014245248289575924
MON2,++-+,0.008146816,7.240928093026492e-4,0.9651342001582067,1,0.0014481856186052983
GUSB,+++-,0.002121816,7.335505283587849e-4,0.9560077959173169,1,0.0014671010567175698
CHP,----,0.023803745,0.999771308264069,7.518355921622594e-4,-1,0.0015036711843245188
MAPK11,----,0.011026311,0.9980571240582062,7.570947189596399e-4,-1,0.0015141894379192798
SCP2,++++,0.005688858,7.592871700464992e-4,0.9996534298486925,1,0.0015185743400929984
ZMYND8,----,0.023832116,0.9999660276025735,7.593591666280491e-4,-1,0.0015187183332560981
HINT3,++++,0.007417603,7.639669040983148e-4,0.9996013523787836,1,0.0015279338081966296
RIMBP2,----,0.03673324,0.9999593181537321,7.805109062999539e-4,-1,0.0015610218125999078
FAM84B,++-+,0.011284082,7.878248882026258e-4,0.9923483885291213,1,0.0015756497764052517
PNKP,--+-,4.15169e-4,0.9373329606998779,7.9238918503876e-4,-1,0.00158477837007752
MAGI1,----,0.01296339,0.9993165593385844,7.963237816681157e-4,-1,0.0015926475633362314
DAB2IP,----,0.002135581,0.998228874078243,8.038163763800063e-4,-1,0.0016076327527600126
KIF21B,----,0.008784176,0.9998441475194427,8.09526041768483e-4,-1,0.001619052083536966
C17orf37,--+-,5.53277e-4,0.8600559163074047,8.190210676610631e-4,-1,0.0016380421353221263
HNRNPA3,++++,0.001618352,8.25844601811352e-4,0.9989543008727801,1,0.001651689203622704
PTP4A3,----,0.030595225,0.9981034955095147,8.274312575614782e-4,-1,0.0016548625151229564
VSTM2L,----,0.006067509,0.9992450039246394,8.361422294641554e-4,-1,0.0016722844589283107
MEGF8,----,0.01498839,0.9999432877068977,8.363255092519115e-4,-1,0.001672651018503823
ZBTB41,++++,0.006699719,8.432209952191999e-4,0.9996295451857724,1,0.0016864419904383998
CADM2,++-+,5.46816e-4,8.461613731318942e-4,0.9044284797135163,1,0.0016923227462637884
ASB2,----,0.028560955,0.9997534808227078,8.490091963607909e-4,-1,0.0016980183927215817
IPO7,++++,7.86e-5,8.55135130792334e-4,0.9532971084087215,1,0.001710270261584668
MYD88,++++,0.02104485,8.592795162063344e-4,0.9996478984238404,1,0.0017185590324126688
FRYL,++-+,0.008150187,8.635119733146658e-4,0.8461347413200591,1,0.0017270239466293316
TBC1D13,--+-,4.34457e-4,0.9283518500143829,8.645350661451005e-4,-1,0.001729070132290201
SEC62,-+++,0.003736704,8.686095684692275e-4,0.6663102413897232,1,0.001737219136938455
GLT8D4,-+-+,1.82397e-4,0.4337691243556424,8.709806574154652e-4,-1,0.0017419613148309304
TPMT,-+-+,2.40824e-4,8.833299644187413e-4,0.551975360862701,1,0.0017666599288374827
VIPR1,----,0.009292603,0.9992823779231723,8.919140760805707e-4,-1,0.0017838281521611414
ELOVL5,--+-,0.00106573,0.666730078641417,8.924418616093758e-4,-1,0.0017848837232187515
TPP2,----,0.008191011,0.999851511864342,8.992322802969093e-4,-1,0.0017984645605938186
STAT6,----,9.99251e-4,0.995179617788005,9.046203482594456e-4,-1,0.0018092406965188911
ATP2B2,----,0.006442228,0.9997891292800944,9.053913571208001e-4,-1,0.0018107827142416003
XRCC6BP1,++++,0.026308333,9.119195437267825e-4,0.9999586119195977,1,0.001823839087453565
BANP,----,0.026552715,0.9994965976595318,9.126639439691927e-4,-1,0.0018253278879383854
P4HA1,---+,7.94288e-4,0.2389177814707613,9.13445615631565e-4,-1,0.00182689123126313
VWA1,+--+,1.3764e-4,9.142926662619715e-4,0.35147329188584225,1,0.001828585332523943
PGS1,----,0.017551124,0.99903263042678625,9.363737209101438e-4,-1,0.0018727474418202875
KPNA5,++++,0.006969757,9.422961536945339e-4,0.9906343393708115,1,0.0018845923073890678
PM20D2,++++,0.009986891,9.553745066801623e-4,0.9996301313046411,1,0.0019107490133603246
SMAD3,----,0.019988202,0.9999020166299764,9.817438405399803e-4,-1,0.0019634876810799605
MMP17,+---,0.014982772,0.934302782651749,9.820425110769317e-4,-1,0.0019640850221538633
TMEM87B,++++,0.006197846,9.860444099471044e-4,0.9980997654684999,1,0.001972088819894209
SLC25A34,----,0.002468446,0.9985709255236437,9.930996185082126e-4,-1,0.0019861992370164253
DPP3,----,0.007353371,0.9988295494467201,0.0010063722905021661,-1,0.0020127445810043322
H2AFV,++-+,0.001548127,0.0010132489848510237,0.9019802471029337,1,0.0020264979697020473
NAPEPLD,++-+,0.008271723,0.0010285226605046684,0.9459533710449042,1,0.0020570453210093367
PCDH9,++++,0.03246236,0.001045654318139042,0.9999585447870656,1,0.002091308636278084
ARD1A,--+-,0.00296133,0.9806333916665462,0.0010457026048439218,-1,0.0020914052096878437
PCDH17,----,0.011681086,0.9980690164369125,0.0010497635326586086,-1,0.0020995270653172173
ATG7,----,0.030357772,0.9998797125344809,0.0010526706954992469,-1,0.0021053413909984937
RASD1,----,0.028755243,0.9999118451682574,0.001064335873895761,-1,0.002128671747791522
MAFG,----,0.009098315,0.9987796683420884,0.0010728350085951318,-1,0.0021456700171902637
SPTBN4,----,0.045858801,0.9999147282447658,0.0010776206182476343,-1,0.0021552412364952687
DPYSL5,----,0.001886142,0.9987605814282898,0.001082171316583767,-1,0.002164342633167534
RHOQ,++++,0.024033801,0.0010829791010974119,0.9992374563881998,1,0.0021659582021948238
ZMPSTE24,----,0.010631554,0.9988876729700357,0.0010968653170668964,-1,0.002193730634133793
ZNF302,-+++,0.003780899,0.001101638782032506,0.9202471405222938,1,0.002203277564065012
UGP2,++++,0.002314326,0.0011053593659772637,0.9785221597737378,1,0.0022107187319545273
BCAP29,----,0.004740262,0.9955686660538206,0.0011089392160691903,-1,0.0022178784321383806
MAGEL2,+---,0.001700094,0.9753814723808424,0.0011137336249312623,-1,0.0022274672498625247
KIAA0586,----,0.001547472,0.9967914174796202,0.0011169259948213604,-1,0.002233851989642721
HTATSF1,++++,0.020912734,0.0011281331350639903,0.9998991598630904,1,0.0022562662701279806
HIGD1A,-+++,6.55805e-4,0.001134131866343627,0.8881273384839871,1,0.002268263732687254
ABCC5,----,0.015487172,0.9986616805261711,0.0011429545164970245,-1,0.002285909032994049
TEX264,--+-,0.013160019,0.9867127297359286,0.0011474972889227155,-1,0.002294994577845431
AAK1,----,0.010378933,0.9998161126172928,0.0011479287722464305,-1,0.002295857544492861
PDGFA,+---,7.10955e-4,0.9719853114288849,0.0011481416747833753,-1,0.0022962833495667506
AFTPH,----,0.013908895,0.9997914184936296,0.0011501474705010305,-1,0.002300294941002061
LAYN,++++,0.002894944,0.0011540645277850392,0.9991623993896784,1,0.0023081290555700784
DFFA,++++,0.022202528,0.001172488519009696,0.9994362535073639,1,0.002344977038019392
LAMP1,++++,0.002493539,0.0011749699739166748,0.9989823556153787,1,0.0023499399478333497
RIT1,++-+,0.005969288,0.001192895853496473,0.7018831827041239,1,0.002385791706992946
MAST2,----,0.021258989,0.9995738494391645,0.0011965219561630128,-1,0.0023930439123260256
PPFIA2,---+,2.01124e-4,0.23365885708762021,0.0011977346826730765,-1,0.002395469365346153
TESK2,+-++,0.0096147,0.0012133555973724529,0.2148800664606775,1,0.0024267111947449058
SRC,+---,0.008010487,0.9515680450102706,0.0012270697698577413,-1,0.0024541395397154825
PEA15,-+++,0.009080337,0.001229910585165264,0.8131527836096001,1,0.002459821170330528
MINA,-+++,0.004760019,0.0012398707076669846,0.9428603366699854,1,0.002479741415333969
SBK1,----,0.008423689,0.9982901498236025,0.001242697835068193,-1,0.002485395670136386
C21orf2,----,0.023985581,0.9963371223762503,0.0012433820676744864,-1,0.0024867641353489727
RIOK3,++++,0.004492322,0.0012450817115891451,0.9993749121274476,1,0.0024901634231782903
SAMD14,-+++,7.85112e-4,0.0012512235225428103,0.816679361279668,1,0.0025024470450856207
PRR18,++-+,0.011580056,0.0012530765631185168,0.9865443712952221,1,0.0025061531262370335
RPL13,++++,0.019391573,0.001253869541109455,0.9995844969474573,1,0.00250773908221891
CMPK1,++++,0.004968258,0.0012569794166506266,0.998336827371856,1,0.0025139588333012533
PAICS,-+++,7.64326e-4,0.001258227111698312,0.7694349063596416,1,0.002516454223396624
MTMR9,----,0.054867228,0.9999575045979414,0.0012604606207088102,-1,0.0025209212414176205
LBR,+-++,0.002485768,0.0012645020364424886,0.20346295599751962,1,0.002529004072884977
LOC390205,--+-,0.009100562,0.48071583981679017,0.0012716848230928555,-1,0.002543369646185711
ARPP-21,----,0.010642509,0.9996979069146735,0.0012792010335598528,-1,0.0025584020671197056
TSPAN3,++++,0.007786142,0.0012878851881728483,0.9937239955205032,1,0.0025757703763456966
CREB3L2,+++-,0.007079869,0.0012911437812922343,0.9897340463884985,1,0.0025822875625844685
ATCAY,----,0.008240075,0.9971806839459857,0.0013008679623582324,-1,0.002601735924716465
DHX8,--+-,0.007619101,0.9467124639742075,0.001307469366348592,-1,0.002614938732697184
NFIA,++++,0.018825749,0.0013120015734705067,0.9973300874381474,1,0.0026240031469410134
TMEM47,-+++,0.009765637,0.001316770192432347,0.9683964467761822,1,0.002633540384864694
ADIG,----,0.011651592,0.9992618401113278,0.0013231747486318471,-1,0.0026463494972636943
RPL7,++++,0.025922004,0.0013248340573436645,0.9994430673531347,1,0.002649668114687329
HSPB3,----,0.003940075,0.9987834480062752,0.0013363363040294013,-1,0.0026726726080588026
LRRC41,+---,0.006032678,0.7416341938198393,0.0013408844705130607,-1,0.0026817689410261213
TNIK,+++-,0.00128633,0.0013488331770413868,0.6837269887140636,1,0.0026976663540827736
ICMT,----,0.04025103,0.9998877922467151,0.0013663575737230106,-1,0.0027327151474460212
PSEN1,++-+,0.004586236,0.00136643698039021,0.5070214008903675,1,0.00273287396078042
PWP2,----,0.057908146,0.9999591880523891,0.0013889865510618524,-1,0.002777973102123705
HS6ST3,---+,4.72472e-4,0.7708876971031475,0.001396897247885544,-1,0.002793794495771088
GPC1,----,0.013875843,0.9985810892515892,0.0014129568119095198,-1,0.0028259136238190396
HIBCH,++++,0.052143633,0.001418386185456583,0.9999520544307678,1,0.002836772370913166
PREP,+---,0.002276966,0.8349654627390936,0.001423595074561179,-1,0.002847190149122358
C2orf43,---+,0.009952434,0.7766410326984382,0.0014246355089598387,-1,0.0028492710179196775
GAA,----,0.008246816,0.998944128709556,0.0014248440450660921,-1,0.0028496880901321842
OGFRL1,++++,0.011319007,0.0014252593582509358,0.9978214338707975,1,0.0028505187165018715
XPR1,++++,0.003514139,0.0014386376866119624,0.9973927353479004,1,0.0028772753732239247
SENP7,-+++,0.021325,0.0014406205126040884,0.98684342362792,1,0.002881241025208177
RNF146,++++,0.008074438,0.001442484683749452,0.9976091929795505,1,0.002884969367498904
NBR1,++++,0.024106554,0.0014424966205550788,0.9998871210487008,1,0.0028849932411101576
SPHK2,----,0.026874813,0.9996665307151282,0.001449613094593037,-1,0.002899226189186074
MCCC2,++++,0.007487734,0.0014622298512979423,0.9994897822629353,1,0.0029244597025958846
SCN3B,----,0.020096816,0.9995735674864397,0.0014674041754863235,-1,0.002934808350972647
NISCH,----,0.011050281,0.999810390416157,0.0014713539539718868,-1,0.0029427079079437737
ZNF689,+-++,0.001834644,0.0014947229524624802,0.9484690833553883,1,0.0029894459049249603
ZBTB46,----,0.020421348,0.999830145571727,0.0014976741404803457,-1,0.0029953482809606915
EIF4B,++++,0.021609363,0.0015029065164752782,0.9993467866280035,1,0.0030058130329505563
PPFIBP2,+-++,0.001311985,0.0015050409644551562,0.4567063357163026,1,0.0030100819289103123
NUCB2,++++,0.005623783,0.0015053467252624394,0.9993252833608719,1,0.0030106934505248787
ITM2B,++++,0.019641479,0.0015076300766882042,0.9988620043239268,1,0.0030152601533764084
GNAQ,++++,0.004147004,0.001508114431153801,0.9926690227652564,1,0.003016228862307602
TMEM123,++++,0.003692978,0.0015278690255961414,0.9872629074626835,1,0.0030557380511922827
ATG4B,--++,5.07e-5,0.5000292579523334,0.001542253525285051,-1,0.003084507050570102
GPBP1,++++,0.003636985,0.0015515898490673706,0.9960252643552977,1,0.003103179698134741
SEZ6L2,----,0.003710112,0.9982546222001607,0.0015532392258615316,-1,0.0031064784517230632
DNA2,----,0.006696816,0.9985194632410866,0.0015563567342944168,-1,0.0031127134685888336
RFTN1,-+-+,1.22378e-4,0.5632665654115725,0.0015649892792774615,-1,0.003129978558554923
EGR1,----,0.022033895,0.9997920919851258,0.0015695663718440546,-1,0.003139132743688109
FBXL18,--+-,0.00826264,0.9578607300880421,0.0015699734047401074,-1,0.003139946809480215
SNX5,--++,3.98783e-4,0.0015724861859619812,0.1384240500281721,1,0.0031449723719239623
CCDC49,-+--,0.001800562,0.9074629980211084,0.00157464204042436,-1,0.00314928408084872
CECR5,--+-,0.003009363,0.9834445195768032,0.001578532106582808,-1,0.003157064213165616
PIGV,++++,0.046541854,0.0015836932870129015,0.999834634312194,1,0.003167386574025803
SETD5,----,0.027136142,0.9998427068304179,0.0015866306360372623,-1,0.0031732612720745245
GCSH,++++,0.001893914,0.001587962154192883,0.9951481908937687,1,0.003175924308385766
HTR4,----,0.005012828,0.9989311550669328,0.0015932239499114014,-1,0.003186447899822803
BCAN,---+,0.00326236,0.9222205797332776,0.0015956814988874147,-1,0.0031913629977748294
ETV5,--+-,0.001538202,0.49282815380209766,0.0015983701070189707,-1,0.0031967402140379414
MVK,----,0.003691105,0.998509087958914,0.0016076227651070343,-1,0.0032152455302140687
ABHD3,++++,0.002382678,0.0016188819040481163,0.9945264244248613,1,0.0032377638080962326
TTC3,++++,0.030828371,0.0016226341717990942,0.9997180351084829,1,0.0032452683435981885
CCDC88A,+++-,0.001107678,0.0016252122052447253,0.8779261532514387,1,0.0032504244104894506
FSD1,+---,0.00118221,0.8768657500836985,0.001635367806118177,-1,0.003270735612236354
CACNB1,-+--,0.025183614,0.9767854607074951,0.0016399813691566373,-1,0.0032799627383132746
FKBP14,+-++,0.007332959,0.0016505867276581365,0.8181442103169466,1,0.003301173455316273
RFC5,++++,0.015738951,0.0016547385866012368,0.9996241734120274,1,0.0033094771732024735
MRPL55,----,0.018084082,0.9992043359004508,0.0016678907911864727,-1,0.0033357815823729453
GPATCH3,----,9.84363e-4,0.9924679741023832,0.001680147723796589,-1,0.003360295447593178
BAALC,-+++,0.023359082,0.0016916363865406557,0.7726058584536091,1,0.0033832727730813113
POP4,+-++,0.003713015,0.0016956959363261922,0.8292879866507865,1,0.0033913918726523845
DEF8,--+-,8.51498e-4,0.8525593000978909,0.0016957913221376162,-1,0.0033915826442752323
SDCCAG1,++++,0.045398408,0.0017027936632193759,0.999891250286149,1,0.0034055873264387517
SNX13,++++,0.010779213,0.0017086856858912886,0.9994136644773377,1,0.003417371371782577
MSX1,-+++,0.003069663,0.0017204841990122641,0.9444659403874852,1,0.0034409683980245282
DZIP1,++++,0.028342978,0.001726571551925621,0.9998876962099195,1,0.003453143103851242
FOXF2,+++-,1.97753e-4,0.0017305649244844716,0.9257985509592401,1,0.003461129848968943
NCOA1,--++,0.002891292,0.0017936060722937807,0.250177549824008,1,0.0035872121445875613
VGF,----,0.004039232,0.9952194463682427,0.001799329433537176,-1,0.003598658867074352
MACROD2,--++,3.3015e-4,0.0018066822723999073,0.6601661347722141,1,0.0036133645447998146
SYF2,++++,0.008711891,0.0018094727857859737,0.9884614425655576,1,0.0036189455715719475
IER5L,----,0.032090637,0.9998281041633675,0.001813275322434133,-1,0.003626550644868266
NUP188,-+--,0.001803745,0.9745158079499328,0.0018206269687589625,-1,0.003641253937517925
GGNBP2,+--+,0.001093165,0.00182179870192573,0.4996753194411772,1,0.00364359740385146
VPS54,++-+,0.00432809,0.0018289009592174178,0.7959814268384293,1,0.0036578019184348356
IMPACT,++++,0.012583146,0.0018357644095328388,0.9991573534494245,1,0.0036715288190656776
C1orf159,----,6.88858e-4,0.9882967653437549,0.0018400339666434671,-1,0.0036800679332869343
PRNP,-+++,0.008891105,0.0018490366124734705,0.8891842597139709,1,0.003698073224946941
ARMC5,----,0.030662734,0.9980170468450971,0.0018678771612582095,-1,0.003735754322516419
ATG16L1,+---,0.004802528,0.9755380804419767,0.001873633339439149,-1,0.003747266678878298
SCN2B,++++,0.009017416,0.0018807385894905864,0.9995147921501244,1,0.003761477178981173
ACBD3,++++,0.001445974,0.0018860352581641338,0.9853192629056748,1,0.0037720705163282677
LOC284998,--++,8.84e-5,0.12852961443642166,0.0018909304575099302,-1,0.0037818609150198604
THY1,----,0.004793165,0.9972417325056925,0.0018925880746619456,-1,0.0037851761493238913
GRK6,----,0.003156367,0.9955439482309576,0.0019002656053474752,-1,0.0038005312106949504
BAT5,--+-,0.00225412,0.9700373850945521,0.0019029460072313865,-1,0.003805892014462773
DHFR,++++,0.008033146,0.0019036316021205332,0.9989460175465081,1,0.0038072632042410663
HERC1,----,0.015536236,0.999639625403443,0.001912435547121054,-1,0.003824871094242108
AACS,----,0.03418633,0.9999054329520549,0.0019226208994577762,-1,0.0038452417989155523
EFEMP1,++++,0.038400094,0.0019271312983656346,0.9998603027090275,1,0.0038542625967312692
C10orf78,++++,0.033897753,0.00193435108209581,0.9996777898298308,1,0.00386870216419162
ERBB2,+-+-,0.001023408,0.8783535418992275,0.0019353409367425915,-1,0.003870681873485183
PACSIN1,----,0.002055243,0.98999058130941,0.0019524399292255915,-1,0.003904879858451183
FAM122B,++++,0.033092884,0.0019535558223386295,0.9985639621153168,1,0.003907111644677259
PPAPDC3,----,0.0022897,0.9907513205499702,0.001969708534687404,-1,0.003939417069374808
FRAS1,-+--,0.001042416,0.7810741068588201,0.0019721888466283496,-1,0.003944377693256699
CACNA1B,+-+-,0.0014853,0.7592957578260501,0.0019772502043062037,-1,0.0039545004086124075
NRXN3,----,0.049620412,0.9999260925203065,0.0019775810499822236,-1,0.003955162099964447
ARHGEF9,---+,9.70318e-4,0.38426882633151116,0.001982479717982778,-1,0.003964959435965556
SERINC1,-+++,0.003190075,0.0019825248575580322,0.9539127422372924,1,0.0039650497151160645
RAB18,++++,0.040686236,0.0019839804579518698,0.9998026302437997,1,0.0039679609159037395
VAV2,----,0.012911236,0.9977794537190765,0.0019883372901149535,-1,0.003976674580229907
TMEM121,+---,0.003185112,0.8540792780207367,0.0019912193433183813,-1,0.003982438686636763
RC3H1,----,0.011223221,0.9994691056111931,0.002002223210014962,-1,0.004004446420029924
AASDHPPT,++++,0.011621348,0.002019397442798533,0.9956113710675198,1,0.004038794885597066
SGCD,++++,0.061430899,0.002026216327249309,0.9999144965968148,1,0.004052432654498618
SLC35A4,-+--,0.008273034,0.8920236450270389,0.0020336169699967416,-1,0.004067233939993483
ADARB1,----,0.017074157,0.9997902847082757,0.002037387399309423,-1,0.004074774798618846
MID1,+-++,0.002705243,0.0020432964604872885,0.31594001652071213,1,0.004086592920974577
NDUFB10,----,0.015631835,0.9991665977262175,0.0020611508584178644,-1,0.004122301716835729
IQCK,++++,0.027495693,0.002064295672063107,0.999828532810342,1,0.004128591344126214
LEMD2,----,0.001080056,0.9831600921780326,0.002068368424242236,-1,0.004136736848484472
TNFRSF25,----,0.013512266,0.9996860347917357,0.0020926546737366643,-1,0.004185309347473329
ASPH,++++,0.007180899,0.002107755359095303,0.9954542649073157,1,0.004215510718190606
DUSP10,++++,0.005437266,0.0021128217114066692,0.9977965251409577,1,0.0042256434228133384
MRPL54,-++-,3.3e-5,0.0021197084964857038,0.3466999006037065,1,0.0042394169929714075
CECR6,----,0.008030524,0.9974452673988616,0.002123452845562841,-1,0.004246905691125682
GRASP,----,0.023382022,0.9985799036281393,0.002147692996298605,-1,0.00429538599259721
CAMK2B,----,0.024622191,0.9993788769805036,0.002152939883796071,-1,0.004305879767592142
CDKN1B,++++,0.007190075,0.0021547831853862987,0.9913167001124134,1,0.0043095663707725974
CACNA1I,----,0.024854307,0.9990854262981559,0.002166989050437926,-1,0.004333978100875852
