gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
DENND1B,1.45e-08,DENN domain containing 1B,+-++-+,-++--+++--+-,+--+-++-,0.921134533297555,0.104026002797832,-,0.208,0.681828093305632,0.056220037,Ding,56,1,-0.0608,0.321,0.879,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,Hindbrain neurons,3.41860921719115,Hindbrain neurons,2.8469905646128
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,+-+-++,+-+-+++-++++,Filtered_Out,0.11052197522892,0.989184048951848,+,0.221,0.655521366389095,0.064166739,Labonte,59.5,1,-0.0608,0.321,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
MARCH10,2.76e-07,membrane associated ring-CH-type finger 10,+++---,+-+++-++-++-,Not_Available,0.325177613518742,0.112550882049166,-,0.225,0.647621101466965,0.017448756,Labonte,60.6,1,-0.0608,0.321,0.2,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PRSS16,6.41e-09,serine protease 16,++++--,Missing_P_Values,Filtered_Out,0.121509669966365,0.720741209687661,+,0.243,0.61435916306077,0.0485019815685789,Ramaker,65.4,1,-0.0608,0.321,0.734,postcentral gyrus superior lateral aspect of gyrus,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  < parietal lobe,Telencephalon projecting excitatory neurons,4.03171025588552,Sympathetic noradrenergic neurons,4.25160226046541
TYR,6.97e-09,tyrosinase,++--++,Not_Available,Filtered_Out,0.122713730683925,0.944266170323778,+,0.245,0.610076844814933,0.186227830353563,Ramaker,66,1,-0.0608,0.321,0.504,inferior temporal gyrus lateral bank of gyrus,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  < temporal lobe,Spinal cord inhibitory neurons,5.07894124481043,Spinal cord inhibitory neurons,5.43895820048014
CDH22,1.88e-07,cadherin 22,+--++-,+---+-++++-+,++-+--++,0.122987910730728,0.424003846354434,+,0.246,0.609107580384177,0.012128409,Labonte,66.2,1,-0.0608,0.321,0.324,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.41250955554672,Cholinergic and monoaminergic neurons,4.79293229388837
BAZ2B,1.32e-07,bromodomain adjacent to zinc finger domain 2B,----+-,+-+-+++---++,--+++---,0.372361450851368,0.123214548036148,-,0.246,0.608308015997761,0.008912763,Labonte,66.3,1,-0.0608,0.321,0.588,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.00542632558325,Enteric neurons,3.13509874745176
CCDC36,6.57e-07,coiled-coil domain containing 36,---+++,+++-+--+-++-,Filtered_Out,0.125087305583252,0.980308602088884,+,0.25,0.601756766544143,0.043414667,Labonte,67.3,1,-0.0608,0.321,0.054,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
ADCK3,1.43e-08,coenzyme Q8A,++++--,+++++---+-+-,+-+-----,0.125480254712525,0.212944302953761,+,0.251,0.600394612734507,0.010694757,Not_Available,67.5,1,-0.0608,0.321,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
CELF4,8.75e-10,CUGBP Elav-like family member 4,++--++,+------+++--,-+--+--+,0.709651580896342,0.125662292210504,-,0.251,0.599765026902194,0.032633708,Not_Available,67.6,1,-0.0608,0.321,0.739,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.77580205597784,Cholinergic and monoaminergic neurons,3.48238762624301
PCDHA3,1.06e-07,protocadherin alpha 3,-++--+,++++--+-+-++,Filtered_Out,0.126117082081772,0.490432235540362,+,0.252,0.598196090233866,0.067578583,Labonte,67.9,1,-0.0608,0.321,0.0941,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Cholinergic and monoaminergic neurons,3.82520183583016,Cholinergic and monoaminergic neurons,3.76612977790557
HSPE1-MOB4,2.29e-07,HSPE1-MOB4 readthrough,+++++-,Not_Available,Not_Available,0.126986357059753,0.93596362457084,+,0.254,0.595212939852013,0.185360617541174,Ramaker,68.3,1,-0.0608,0.321,Not_Available,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++++--,--+-+++---++,Not_Available,0.130397566905728,0.945756030118875,+,0.261,0.583700516385473,0.0764584991503933,Ramaker,70.2,1,-0.0608,0.321,0.26,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,3.72501634524872,Peripheral sensory neurofilament neurons,4.18562972777196
ZNF322,3.72e-07,zinc finger protein 322,-+++-+,--++---+++--,+++++-++,0.130682036889155,0.937883052322541,+,0.261,0.582754109303767,0.051821349,Labonte,70.3,1,-0.0608,0.321,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
STK19,7.06e-07,serine/threonine kinase 19,+---+-,-------+-++-,+--++-++,0.132645647120639,0.434745029585988,+,0.265,0.576277001525432,0.026934644,Ding,71.4,1,-0.0608,0.321,0.0751,VIIIB paravermis,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Telencephalon projecting excitatory neurons,2.41234475480233,Sympathetic cholinergic neurons,3.45701413647564
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+++--,-++-------++,--+-+--+,0.882428669722028,0.134280405736966,-,0.269,0.570957359509082,0.015471244,Not_Available,72.2,1,-0.0608,0.321,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,-+++++,Not_Available,Filtered_Out,0.144340920632496,0.88624573165432,+,0.289,0.539580533356681,0.0921984838094183,Ramaker,77.7,1,-0.0608,0.321,0.451,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
FCF1,4.33e-08,FCF1 rRNA-processing protein,----+-,+++++++-+++-,Filtered_Out,0.150128921766381,0.8783183526511,+,0.3,0.522505638850937,0.050312127,Labonte,80.8,1,-0.0608,0.321,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
C7orf72,8.26e-07,spermatogenesis associated 48,-+--+-,Not_Available,Not_Available,0.890914664636665,0.150254806442302,-,0.301,0.522141630962524,0.103720690159248,Ramaker,80.8,1,-0.0608,0.321,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
MARK3,2.68e-07,microtubule affinity regulating kinase 3,+-+++-,+-+-+-+---+-,+-+++-+-,0.580113684261051,0.152405981890675,-,0.305,0.515967991065198,0.034033973,Labonte,82,1,-0.0608,0.321,0.125,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,2.44971169933105,Peripheral sensory neurofilament neurons,2.27828077755344
IQCJ-SCHIP1,1.37e-07,IQCJ-SCHIP1 readthrough,-+-+-+,----+-+++-+-,Not_Available,0.889221860520337,0.152913452676212,-,0.306,0.514524309858674,0.058049956,Labonte,82.3,1,-0.0608,0.321,Not_Available,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Not_Available,Not_Available,Not_Available,Not_Available
SOX6,4.17e-07,SRY-box 6,--+-++,+++-+-+----+,Filtered_Out,0.945329452491358,0.154236358159743,-,0.308,0.510783242249516,0.068401631,Labonte,83,1,-0.0608,0.321,0.933,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+++-++,++++--+++-++,Not_Available,0.159186970325679,0.978423218921373,+,0.318,0.497062487085368,0.05860949,Labonte,85.6,1,-0.0608,0.321,0.0554,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
USP3,2.49e-06,ubiquitin specific peptidase 3,--+---,+++-++------,---++-+-,0.716827792068984,0.16061369762556,-,0.321,0.493187423857102,0.012310163,Labonte,86.4,1,-0.0608,0.321,0.564,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,2.61965211656607,Enteric neurons,3.21797612618307
SF3B1,1.78e-08,splicing factor 3b subunit 1,--+--+,+++-+++---+-,+-+-++-+,0.160843317945429,0.299148453246181,+,0.322,0.492566980998603,0.010551779,Ding,86.5,1,-0.0608,0.321,0.542,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon projecting excitatory neurons,1.95965373686169,Enteric neurons,2.7602558536192
GINM1,2.54e-06,glycoprotein integral membrane 1,--+-+-,+++++++-----,+-+-++-+,0.163123638510856,0.695165172237321,+,0.326,0.486453104418044,0.048364513,Not_Available,87.8,1,-0.0608,0.321,0.416,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Pericytes,2.40051457932679,Sympathetic noradrenergic neurons,4.30444805665209
TMX2,1.49e-07,thioredoxin related transmembrane protein 2,+-++--,++++-+---++-,Not_Available,0.163754887240631,0.880229507638075,+,0.328,0.484775734023558,0.035077353,Labonte,88.1,1,-0.0608,0.321,0.238,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Cholinergic and monoaminergic neurons,3.21900484937128,Sympathetic noradrenergic neurons,3.31975245299273
PPID,2.41e-06,peptidylprolyl isomerase D,--++--,+++++++-++--,----+--+,0.319335447750495,0.165950341564762,-,0.332,0.478991853710475,0.003648034,Ding,89.3,1,-0.0608,0.321,0.116,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Cholinergic and monoaminergic neurons,2.60298835761731,Sympathetic noradrenergic neurons,4.06860690350549
MED19,1.75e-07,mediator complex subunit 19,++-++-,++----++++++,-+-++--+,0.167231069806799,0.751233815844886,+,0.334,0.475653036304209,0.010293157,Labonte,90,1,-0.0608,0.321,0.125,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Ependymal cells,2.20577960467865,Sympathetic cholinergic neurons,2.75665720184329
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,--+-++,++--++++---+,Filtered_Out,0.17893237702474,0.898848522405256,+,0.358,0.446281072986334,0.06172529,Labonte,96.3,1,-0.0608,0.321,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++++-+,---++++++++-,+++---+-,0.185510114633233,0.204365652198021,+,0.371,0.430602410548597,0.027298127,Not_Available,99.8,1,-0.0608,0.321,0.717,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.00782697103188,Peripheral sensory non-peptidergic neurons,3.48888258302817
TOP1,1.66e-06,DNA topoisomerase I,------,----+-+---++,+--++-++,0.82080021876875,0.186111705564414,-,0.372,0.429196315234484,0.047453352,Labonte,100,1,-0.0608,0.321,0.618,VIIIA,VIIIA <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,2.33332609832124,Enteric neurons,2.45826485904618
SLC30A9,2.62e-07,solute carrier family 30 member 9,-+++-+,++++-+--+---,++-----+,0.186730482499479,0.613368397777284,+,0.373,0.427754784936908,0.02130154,Labonte,100,1,-0.0608,0.321,0.345,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.20604828764965,Cholinergic and monoaminergic neurons,2.53826229017514
ASTN2,2.19e-11,astrotactin 2,+++-+-,--+-+---++++,-+++++--,0.188764091940488,0.50948860155428,+,0.378,0.423050621128593,0.021753736,Labonte,102,1,-0.0608,0.321,0.744,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Glutamatergic neuroblasts,2.84826952671517,Enteric neurons,2.52990794163297
CHMP3,4e-07,charged multivesicular body protein 3,++++-+,++++--+++++-,-+---+++,0.197268501463291,0.532749435758282,+,0.395,0.40391225883426,0.029561704,Not_Available,106,1,-0.0608,0.321,Not_Available,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,Cholinergic and monoaminergic neurons,3.76828831495249,Sympathetic cholinergic neurons,3.23083923103447
FADS1,1.25e-07,fatty acid desaturase 1,+-+---,+++-++------,--+++-++,0.475467845273608,0.197962649471814,-,0.396,0.402386746692916,0.052192182,Labonte,107,1,-0.0608,0.321,0.866,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Satellite glia,3.13385409696618,Satellite glia,2.64161538223522
FAM120AOS,2.42e-06,family with sequence similarity 120A opposite strand,++++--,+++++--++-++,Not_Available,0.198240252188949,0.7438975310403,+,0.396,0.401778162821184,0.036167336,Labonte,107,1,-0.0608,0.321,0.504,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,caudal group of intralaminar nuclei < dorsal thalamus,Not_Available,Not_Available,Not_Available,Not_Available
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,--++-+,++--+-++---+,+--+++--,0.6823222161999,0.198277464855567,-,0.397,0.401696646888242,0.04356264,Labonte,107,1,-0.0608,0.321,0.894,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon inhibitory interneurons,4.38370811436805,Telencephalon inhibitory interneurons,4.76943202691819
PCDHA7,2.25e-06,protocadherin alpha 7,-+++++,-+--+---+-++,Not_Available,0.199444804631145,0.668219775930977,+,0.399,0.399147276547581,0.045500336,Labonte,107,1,-0.0608,0.321,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Hindbrain neurons,3.15661431335586,Hindbrain neurons,3.45083045485666
ESR2,2.67e-09,estrogen receptor 2,+++-++,+-+++++---++,Filtered_Out,0.199613790445259,0.962785344425954,+,0.399,0.398779462838607,0.058910126,Labonte,107,1,-0.0608,0.321,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
MAP9,7.15e-07,microtubule associated protein 9,++++-+,++-+-+------,-++-++++,0.20002814360698,0.491396133614475,+,0.4,0.397878899905428,0.010768352,Ding,108,1,-0.0608,0.321,0.931,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,3.44191335187268,Cholinergic and monoaminergic neurons,2.81388160029267
LPIN3,1.01e-06,lipin 3,+---+-,--++++-+++++,Filtered_Out,0.20116924444704,0.926675035003821,+,0.402,0.395408419542185,0.129702510027764,Ramaker,108,1,-0.0608,0.321,0.0659,oculomotor nuclear complex,oculomotor nuclear complex <  midbrain tegmentum  <  mesencephalon  < gray matter,oculomotor nuclear complex < midbrain tegmentum,Vascular and leptomeningeal cells,4.95893978803052,Vascular and leptomeningeal cells,5.39737143526353
PGBD1,5.95e-14,piggyBac transposable element derived 1,+-+---,+++-+++---+-,----++--,0.612176952486576,0.202280450992609,-,0.405,0.393016091096971,0.026048315,Ding,109,1,-0.0608,0.321,0.438,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.54124528680014,Cholinergic and monoaminergic neurons,2.67936848883206
GRM8,1.8e-12,glutamate metabotropic receptor 8,+--+-+,----+-+---++,++-----+,0.874797011358628,0.203901767306469,-,0.408,0.389549014319914,0.056769944,Ding,110,1,-0.0608,0.321,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
SCAI,1.19e-07,suppressor of cancer cell invasion,-+++-+,-+-+----+-+-,Not_Available,0.837722297239873,0.209912118324511,-,0.42,0.37693249300685,0.043465103,Labonte,113,1,-0.0608,0.321,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
FNIP2,7.22e-07,folliculin interacting protein 2,--++-+,-+-++---+---,Not_Available,0.210249151069595,0.738195835225003,+,0.42,0.37623575342866,0.035121073,Labonte,113,1,-0.0608,0.321,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
GRIK5,2.06e-07,glutamate ionotropic receptor kainate type subunit 5,++-+-+,------+++++-,+++++-+-,0.210494780909031,0.624806522136868,+,0.421,0.375728672100237,0.076827027,Labonte,113,1,-0.0608,0.321,0.327,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,2.8686453598307,Telencephalon projecting excitatory neurons,2.66933952447768
EYS,1.32e-06,eyes shut homolog,+-+-++,+--++-+++---,Not_Available,0.215618247114197,0.773790319447975,+,0.431,0.365284493249524,0.063425252,Labonte,116,1,-0.0608,0.321,0.00999,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA5,4.3e-07,protocadherin alpha 5,++++-+,+-----+-+-++,Filtered_Out,0.865109537992235,0.217554253684934,-,0.435,0.361402425170467,0.005902507,Labonte,117,1,-0.0608,0.321,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
MEF2C,1.58e-12,myocyte enhancer factor 2C,++++++,++-+--+++--+,++-----+,0.220684479132285,0.580168679483227,+,0.441,0.355198214283713,0.031092416,Ding,119,1,-0.0608,0.321,0.978,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Telencephalon projecting excitatory neurons,5.2629976262473,Telencephalon projecting excitatory neurons,5.72876305964627
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,+-+++-,Not_Available,Not_Available,0.221906800474258,0.919174716996743,+,0.444,0.35279939267098,0.268505079326014,Ramaker,119,1,-0.0608,0.321,0.443,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
MYBPC3,1.39e-06,"myosin binding protein C, cardiac",--+++-,Not_Available,++--++--,0.650049529417921,0.223357086818431,-,0.447,0.349970267732721,0.043225843,Ding,120,1,-0.0608,0.321,0.231,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA1,5.44e-08,protocadherin alpha 1,++----,---+++----+-,Not_Available,0.99474662495948,0.224186087511723,-,0.448,0.348361346587165,0.09718751,Labonte,121,1,-0.0608,0.321,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.41843678278586,Sympathetic cholinergic neurons,4.87790313647664
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,-++--+,---+-+----+-,+--+-++-,0.451579355408309,0.224671393607656,-,0.449,0.347422225148883,0.022634176,Ding,121,1,-0.0608,0.321,0.753,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.93957441095919,Telencephalon projecting excitatory neurons,3.11168061889145
CSMD1,3.31e-07,CUB and Sushi multiple domains 1,-+++-+,-+----+++-++,+-++----,0.745187546160785,0.226249546151147,-,0.452,0.344382287637784,0.048293727,Ding,122,1,-0.0608,0.321,0.832,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,3.00168843110949,Peripheral sensory non-peptidergic neurons,3.54623054897492
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,--+++-,Not_Available,Filtered_Out,0.426909907336487,0.232391079552544,-,0.465,0.332750550908,0.0614479203832831,Ramaker,125,1,-0.0608,0.321,0.491,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
CACNA2D1,2.52e-06,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+++-+,++-+-++-+-+-,--+--+-+,0.531759574086547,0.234445652904193,-,0.469,0.328927819883134,0.031564513,Ding,126,1,-0.0608,0.321,0.899,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.95873227162061,Enteric neurons,2.70476378072363
TMEM161B,4.77e-14,transmembrane protein 161B,+-++-+,+++--+----+-,+-+--+++,0.663140428831257,0.236089026806436,-,0.472,0.325894202382927,0.022864065,Labonte,127,1,-0.0608,0.321,0.572,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.22836876819358,Hindbrain neurons,3.25705381699828
PSEN2,2.68e-06,presenilin 2,+++++-,+++---+++++-,++-----+,0.458064048300523,0.238165801565696,-,0.476,0.322090603434333,0.003469663,Ding,128,1,-0.0608,0.321,0.438,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,4.51900239926402,Sympathetic cholinergic neurons,2.82785966242627
PCDHA4,3.57e-07,protocadherin alpha 4,+-+-++,++++-++--+--,Not_Available,0.238794200800192,0.960897242736002,+,0.478,0.320946228742414,0.013924381,Labonte,128,1,-0.0608,0.321,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
ACTL8,6.06e-07,actin like 8,++-+--,Not_Available,Filtered_Out,0.756924174119835,0.238904980108436,-,0.478,0.320744801379485,0.133055909316118,Ramaker,129,1,-0.0608,0.321,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,Not_Available,Not_Available,Not_Available,Not_Available
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,-+++--,-++++-+++-++,Filtered_Out,0.240386923568945,0.915139315755881,+,0.481,0.318059164866838,0.01969796,Labonte,129,1,-0.0608,0.321,0.374,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Subcommissural organ hypendymal cells,2.51879530482849,Sympathetic cholinergic neurons,3.51776534571152
NRD1,2.66e-08,nardilysin convertase,++++-+,++--++++--++,--++--+-,0.587086375786634,0.241749878478119,-,0.483,0.315603739890372,0.015242509,Ding,130,1,-0.0608,0.321,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
