gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
CNTN5,3.66e-07,contactin 5,+-+,+++--+,Filtered_Out,0.170993832045517,0.953283016542592,+,0.342,0.465989559188943,0.124001455,Labonte,92,1,0.029,0.636,0.584,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Telencephalon projecting inhibitory neurons,3.03734820226223,Enteric neurons,4.74784998801108
CTNND1,7.75e-08,catenin delta 1,--+,+-+--+,-+--,0.633538564649866,0.171124687179848,-,0.342,0.46565733709428,0.01901161,Ding,92.1,1,0.029,0.636,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Pericytes,3.14436050159554,Peripheral sensory non-peptidergic neurons,3.04181193393998
ASTN2,2.19e-11,astrotactin 2,-+-,--++++,++--,0.172711552701741,0.68369939337194,+,0.345,0.461648615773712,0.059048783,Ding,92.9,1,0.029,0.636,0.744,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Glutamatergic neuroblasts,2.84826952671517,Enteric neurons,2.52990794163297
TYR,6.97e-09,tyrosinase,-++,Not_Available,Filtered_Out,0.172805721820649,0.756911282852507,+,0.346,0.461411885903828,0.0880713411134,Ramaker,93,1,0.029,0.636,0.504,inferior temporal gyrus lateral bank of gyrus,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  < temporal lobe,Spinal cord inhibitory neurons,5.07894124481043,Spinal cord inhibitory neurons,5.43895820048014
PTPRS,2.3e-06,protein tyrosine phosphatase receptor type S,---,++++--,--+-,0.935136103351013,0.175490381496727,-,0.351,0.454716686254233,0.066284551,Ding,94.4,1,0.029,0.636,0.624,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,3.52618069083407,Hindbrain neurons,3.41680827717013
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,--+,----+-,-++-,0.289371981573198,0.176775917201759,-,0.354,0.451546905077445,0.022634176,Ding,95.1,1,0.029,0.636,0.753,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,Telencephalon projecting excitatory neurons,2.93957441095919,Telencephalon projecting excitatory neurons,3.11168061889145
DENND1B,1.45e-08,DENN domain containing 1B,+-+,++--+-,-++-,0.859011435248622,0.176885382396387,-,0.354,0.451278059537604,0.056220037,Ding,95.2,1,0.029,0.636,0.879,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,Hindbrain neurons,3.41860921719115,Hindbrain neurons,2.8469905646128
MEGF11,1.78e-10,multiple EGF like domains 11,--+,++--+-,Filtered_Out,0.744518610687495,0.176987632962632,-,0.354,0.451027083306017,0.016479933,Labonte,95.2,1,0.029,0.636,0.84,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Oligodendrocyte precursor cells,2.9008516052024,Oligodendrocyte precursor cells,3.17340914325478
TMEM67,3.38e-07,transmembrane protein 67,-++,++--+-,Filtered_Out,0.178106042483132,0.287289451967533,+,0.356,0.448291350607949,0.010568155,Labonte,95.8,1,0.029,0.636,0.566,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,4.92843260898498,Ependymal cells,5.1952029590477
TMEM161B,4.77e-14,transmembrane protein 161B,+-+,----+-,-+++,0.62675260733445,0.182285952229192,-,0.365,0.438216803066776,0.022864065,Labonte,98.1,1,0.029,0.636,0.572,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.22836876819358,Hindbrain neurons,3.25705381699828
MEF2C,1.58e-12,myocyte enhancer factor 2C,+++,+++--+,---+,0.191650574028499,0.722839610441515,+,0.383,0.416459879952347,0.082265069,Labonte,103,1,0.029,0.636,0.978,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,Telencephalon projecting excitatory neurons,5.2629976262473,Telencephalon projecting excitatory neurons,5.72876305964627
RHOBTB1,1.57e-06,Rho related BTB domain containing 1,+++,--+-++,----,0.247989224610273,0.192914884728525,-,0.386,0.413604266551795,0.029981835,Ding,104,1,0.029,0.636,0.884,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Pericytes,3.6627217371282,Pericytes,3.79887133588337
ACTL8,6.06e-07,actin like 8,+--,Not_Available,Filtered_Out,0.781431659126314,0.193933617450409,-,0.388,0.41131690589307,0.1483415378188,Ramaker,104,1,0.029,0.636,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,Not_Available,Not_Available,Not_Available,Not_Available
LRP1B,2.73e-09,LDL receptor related protein 1B,--+,--+--+,+++-,0.556564792312993,0.194733935704684,-,0.389,0.409528363011017,0.077533801,Ding,105,1,0.029,0.636,0.865,parolfactory gyri,parolfactory gyri <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,parolfactory gyri < frontal lobe,Dentate gyrus granule neurons,2.87143582823708,Dentate gyrus granule neurons,3.14664401885536
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,-+-,+--+-+,++-+,0.195878474577041,0.932908669703568,+,0.392,0.406983291087823,0.097043352,Ding,105,1,0.029,0.636,0.582,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Di- and mesencephalon excitatory neurons,2.62208686879822,Sympathetic cholinergic neurons,4.67423024890706
TMEM258,5.55e-07,transmembrane protein 258,-+-,+++++-,+-+-,0.19633906607217,0.680264908520733,+,0.393,0.405963283485072,0.089062921,Ding,106,1,0.029,0.636,0.218,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Oligodendrocytes,2.45901448243735,Sympathetic noradrenergic neurons,4.05633443300144
NOX4,1.16e-06,NADPH oxidase 4,-+-,+++-++,Filtered_Out,0.197247058585285,0.763745949976582,+,0.394,0.403959468752175,0.015699898,Labonte,106,1,0.029,0.636,0.906,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,Spinal cord inhibitory neurons,3.06461486056945,Enteric neurons,4.55638009065575
GTF2IRD1,2.15e-08,GTF2I repeat domain containing 1,-+-,++++++,+-+-,0.199505096976713,0.245581042704528,+,0.399,0.399016008771477,0.036537339,Labonte,107,1,0.029,0.636,0.528,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Choroid epithelial cells,2.2685867220929,Enteric neurons,3.45766991804651
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,+-+,++++++,-+--,0.200715697776651,0.484912318014346,+,0.401,0.396388664777396,0.057444288,Ding,108,1,0.029,0.636,0.53,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.01214474981103,Sympathetic cholinergic neurons,2.97042255583533
FAM172A,7.75e-10,family with sequence similarity 172 member A,--+,+-+-+-,Not_Available,0.940592351227618,0.201679387894414,-,0.403,0.394308489767996,0.0903829547824379,Ramaker,109,1,0.029,0.636,0.505,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Oligodendrocytes,2.54488343707848,Peripheral sensory non-peptidergic neurons,2.68221919989064
SOX6,4.17e-07,SRY-box 6,-++,+----+,Filtered_Out,0.79409517188453,0.205516532372126,-,0.411,0.386123240755599,0.068488391,Labonte,111,1,0.029,0.636,0.933,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
ZNF35,4.66e-07,zinc finger protein 35,-+-,+---+-,-+--,0.979750275044265,0.215855597240943,-,0.432,0.364806689729934,0.102838764,Ding,116,1,0.029,0.636,0.151,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Subcommissural organ hypendymal cells,2.00647657925701,Sympathetic cholinergic neurons,2.42941816107446
PCDHA7,2.25e-06,protocadherin alpha 7,+++,--+-++,Not_Available,0.217674150419368,0.55930658590977,+,0.435,0.361163146249379,0.045500336,Labonte,117,1,0.029,0.636,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Hindbrain neurons,3.15661431335586,Hindbrain neurons,3.45083045485666
HTT,8.85e-07,huntingtin,+-+,++++-+,Not_Available,0.220309332152181,0.929688139266841,+,0.441,0.355937110379276,0.204747978,Labonte,119,1,0.029,0.636,0.321,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,3.05514778378566,Cholinergic and monoaminergic neurons,2.63698335319815
STAU1,1.34e-06,staufen double-stranded RNA binding protein 1,+--,++++++,-+--,0.222370457132661,0.584976160968886,+,0.445,0.351892915475044,0.100044126,Labonte,120,1,0.029,0.636,0.258,motor nucleus of trigeminal nerve,motor nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,motor nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,Cholinergic and monoaminergic neurons,3.64372187714201,Cholinergic and monoaminergic neurons,2.27957428896524
PSEN2,2.68e-06,presenilin 2,++-,+++++-,---+,0.222611294112774,0.695501730101022,+,0.445,0.351422809986802,0.0177102799641386,Ramaker,120,1,0.029,0.636,0.438,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,4.51900239926402,Sympathetic cholinergic neurons,2.82785966242627
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,+-+,----++,--+-,0.919958006532223,0.230389958361092,-,0.461,0.336506458071842,0.060374167,Labonte,124,1,0.029,0.636,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
PPID,2.41e-06,peptidylprolyl isomerase D,+--,+-++--,+--+,0.349128027930016,0.233069856911319,-,0.466,0.331483894794756,0.003648034,Ding,125,1,0.029,0.636,0.116,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,Cholinergic and monoaminergic neurons,2.60298835761731,Sympathetic noradrenergic neurons,4.06860690350549
SF3B1,1.78e-08,splicing factor 3b subunit 1,--+,+---+-,++-+,0.436382344867857,0.23839739458697,-,0.477,0.321668499587808,0.0424044929115169,Ramaker,128,1,0.029,0.636,0.542,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon projecting excitatory neurons,1.95965373686169,Enteric neurons,2.7602558536192
PLCL1,7.79e-07,phospholipase C like 1 (inactive),---,-----+,---+,0.959459788823123,0.24339809509513,-,0.487,0.312652829344646,0.164113179,Labonte,131,1,0.029,0.636,0.831,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,Oligodendrocytes,3.74231229931164,Oligodendrocytes,3.5006278468572
GRIK5,2.06e-07,glutamate ionotropic receptor kainate type subunit 5,+-+,+++++-,+-+-,0.243929795991421,0.946175513694931,+,0.488,0.311705151770132,0.128552622,Ding,131,1,0.029,0.636,0.327,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,2.8686453598307,Telencephalon projecting excitatory neurons,2.66933952447768
MOB4,6.09e-07,"MOB family member 4, phocein",+-+,------,Not_Available,0.928019440560357,0.245841904606258,-,0.492,0.308314092473379,0.105183454083615,Ramaker,132,1,0.029,0.636,Not_Available,medial geniculate complex,medial geniculate complex <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,medial geniculate complex < dorsal thalamus,Cholinergic and monoaminergic neurons,3.75319945850413,Sympathetic noradrenergic neurons,2.82015204088842
CTTNBP2,1.26e-07,cortactin binding protein 2,--+,----++,+++-,0.440947252883945,0.247560256693377,-,0.495,0.305289079998311,0.117312079,Ding,133,1,0.029,0.636,0.808,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon projecting excitatory neurons,2.60885562836684,Telencephalon projecting excitatory neurons,2.85629697658472
DCC,2.57e-14,DCC netrin 1 receptor,+-+,-+--+-,Filtered_Out,0.604546876485605,0.248007351954927,-,0.496,0.304505449049601,0.0874989459054531,Ramaker,133,1,0.029,0.636,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
SLC30A9,2.62e-07,solute carrier family 30 member 9,+-+,--+---,---+,0.433638701026624,0.248268275111508,-,0.497,0.30404877742857,0.03786339,Ding,134,1,0.029,0.636,0.345,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.20604828764965,Cholinergic and monoaminergic neurons,2.53826229017514
SCAI,1.19e-07,suppressor of cancer cell invasion,+-+,--+-+-,Not_Available,0.75109279939937,0.249019435454981,-,0.498,0.302736760126013,0.043465103,Labonte,134,1,0.029,0.636,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
ESRRG,1.31e-07,estrogen related receptor gamma,+--,-----+,+---,0.859963861431918,0.250200040787576,-,0.5,0.300682628179986,0.112173408,Ding,135,1,0.029,0.636,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
ESR2,2.67e-09,estrogen receptor 2,-++,+---++,Filtered_Out,0.250632865636764,0.768967050314772,+,0.501,0.299931984649905,0.058910126,Labonte,135,1,0.029,0.636,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
PRSS16,6.41e-09,serine protease 16,+--,Missing_P_Values,Filtered_Out,0.25522094954912,0.410106962301192,+,0.51,0.292053684207898,0.0822946267014518,Ramaker,137,1,0.029,0.636,0.734,postcentral gyrus superior lateral aspect of gyrus,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  < parietal lobe,Telencephalon projecting excitatory neurons,4.03171025588552,Sympathetic noradrenergic neurons,4.25160226046541
ABT1,1.16e-07,activator of basal transcription 1,+++,-+++++,+---,0.257148812948623,0.972529388587405,+,0.514,0.288785480466203,0.0967420678368146,Ramaker,138,1,0.029,0.636,0.116,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Schwann cells,4.93427405180596,Sympathetic cholinergic neurons,3.52763677445576
PRR16,1.19e-06,proline rich 16,+--,-----+,Filtered_Out,0.630999105827558,0.258175755560146,-,0.516,0.287054547663605,0.126012700037534,Ramaker,139,1,0.029,0.636,0.87,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Spinal cord excitatory neurons,3.1394242142867,Spinal cord excitatory neurons,2.86295065837097
GRM5,6.21e-17,glutamate metabotropic receptor 5,+-+,----+-,Filtered_Out,0.472317999396685,0.259177616860731,-,0.518,0.285372512128274,0.0723656943670004,Ramaker,139,1,0.029,0.636,0.708,septal nuclei,septal nuclei <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,septal nuclei < basal forebrain,Spinal cord inhibitory neurons,2.45408580251387,Spinal cord inhibitory neurons,2.69070567775424
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,---,--+--+,++++,0.25977044859311,0.370830819629172,+,0.52,0.284380259996676,0.077669288,Ding,140,1,0.029,0.636,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
LTBP3,8.14e-07,latent transforming growth factor beta binding protein 3,-+-,++-+++,--++,0.262792843488505,0.437252774509851,+,0.526,0.279356470220616,0.038740918,Ding,141,1,0.029,0.636,0.827,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Choroid epithelial cells,4.66919716502908,Choroid epithelial cells,4.40627315983146
CTNNA3,1.69e-10,catenin alpha 3,-+-,---+++,Filtered_Out,0.797608212487103,0.263867497078179,-,0.528,0.277584106760698,0.086233022,Labonte,142,1,0.029,0.636,0.707,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Schwann cells,4.05310093471503,Schwann cells,4.05876404985967
CDH13,1.59e-11,cadherin 13,+++,+-+--+,--++,0.264979811465731,0.564020066551429,+,0.53,0.275757217580441,0.01819624,Labonte,143,1,0.029,0.636,0.826,reticular nucleus of thalamus,reticular nucleus of thalamus <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,reticular nucleus of thalamus < ventral thalamus,Cholinergic and monoaminergic neurons,5.0996074260216,Cholinergic and monoaminergic neurons,5.54202884977809
HMGN4,1.07e-06,high mobility group nucleosomal binding domain 4,+-+,+-----,+--+,0.783348613970136,0.267467239605271,-,0.535,0.271699408744936,0.0485930687466332,Ramaker,144,1,0.029,0.636,0.208,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-++,---+-+,+--+,0.799499133716337,0.268097757540545,-,0.536,0.270676822922479,0.14063965,Labonte,144,1,0.029,0.636,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
SAMD5,1.21e-08,sterile alpha motif domain containing 5,-+-,----++,--+-,0.427346143076505,0.274179071811802,-,0.548,0.260935702473061,0.031488945,Labonte,148,1,0.029,0.636,0.882,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Di- and mesencephalon inhibitory neurons,2.31663627794291,Enteric neurons,3.41099224324459
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,-++,++++-+,+--+,0.274935514289841,0.811230767677938,+,0.55,0.259739161677337,0.175846442,Ding,148,1,0.029,0.636,0.655,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,3.31170008709823,Cholinergic and monoaminergic neurons,3.19207777428948
KLC1,2.46e-10,kinesin light chain 1,+--,--+-+-,-+++,0.277650080928755,0.712489621660544,+,0.555,0.255472199940339,0.0303568513011092,Ramaker,149,1,0.029,0.636,0.629,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.53810712032724,Sympathetic cholinergic neurons,2.98086183940725
PGBD1,5.95e-14,piggyBac transposable element derived 1,---,+---+-,++--,0.589664028103795,0.283718311297003,-,0.567,0.246082638090357,0.026048315,Ding,153,1,0.029,0.636,0.438,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.54124528680014,Cholinergic and monoaminergic neurons,2.67936848883206
PCDHA2,4.57e-08,protocadherin alpha 2,--+,---+++,Filtered_Out,0.382156958619985,0.290087319437091,-,0.58,0.236441259397067,0.056372446,Labonte,156,1,0.029,0.636,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
POGZ,3.16e-07,pogo transposable element derived with ZNF domain,--+,+---++,++--,0.935259015854788,0.291530690085086,-,0.583,0.234285723686903,0.163216948,Ding,157,1,0.029,0.636,0.0413,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,2.69090360960431,Enteric neurons,2.55794199138711
EMILIN3,3.37e-09,elastin microfibril interfacer 3,+++,++++-+,--+-,0.604459666249742,0.291620600931469,-,0.583,0.23415180377501,0.02957294,Ding,157,1,0.029,0.636,0.351,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Hindbrain neurons,4.9238999417661,Peripheral sensory peptidergic neurons,3.998151794001
MICB,2.62e-07,MHC class I polypeptide-related sequence B,-+-,++-++-,Filtered_Out,0.29298527786105,0.857500932557555,+,0.586,0.232124206181036,0.0489929151179498,Ramaker,158,1,0.029,0.636,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Pericytes,3.40195572479199,Sympathetic noradrenergic neurons,4.63295825716416
MYRF,1.68e-08,myelin regulatory factor,-+-,---+++,+-++,0.333602324189058,0.293455599530011,-,0.587,0.231427603480861,0.032914045,Ding,158,1,0.029,0.636,0.801,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Oligodendrocytes,5.5090002866212,Oligodendrocytes,6.01454099812577
ZNF536,1.62e-06,zinc finger protein 536,-+-,---+++,++-+,0.29560136215653,0.404199790678971,+,0.591,0.228263573342252,0.06871133,Ding,159,1,0.029,0.636,0.527,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Telencephalon inhibitory interneurons,2.76402611732913,Telencephalon inhibitory interneurons,2.84477685813301
PRR34,5.59e-08,PRR34 long non-coding RNA,-+-,+-+++-,Filtered_Out,0.832235276203791,0.295866278899874,-,0.592,0.227874534688214,0.101868948816345,Ramaker,159,1,0.029,0.636,0.233,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,-++,+++-++,Not_Available,0.298562746287372,0.85560202741756,+,0.597,0.223934387454615,0.05860949,Labonte,161,1,0.029,0.636,0.0554,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
PHF2,2.32e-06,PHD finger protein 2,---,++++++,----,0.307269056344427,0.303729405564796,-,0.607,0.216483164158578,0.074997566,Labonte,163,1,0.029,0.636,0.125,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,2.84681986991091,Enteric neurons,3.35069240040798
HSPE1-MOB4,2.29e-07,HSPE1-MOB4 readthrough,++-,Not_Available,Not_Available,0.305905856235945,0.829170981976563,+,0.612,0.213382213174777,0.295895726654787,Ramaker,165,1,0.029,0.636,Not_Available,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,-++,++---+,Filtered_Out,0.308539084956989,0.653665049348413,+,0.617,0.209659817146777,0.06172529,Labonte,166,1,0.029,0.636,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
