gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
CTNNA3,1.69e-10,catenin alpha 3,----+-,-+++++---+++,Filtered_Out,0.369691244485723,0.562983527678285,+,0.739,0.064947203,-0.0933,0.127,199,1,0.707,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,CTNNA3,Schwann cells,4.05310093471503,Schwann cells,4.05876404985967
LRFN5,2.04e-12,leucine rich repeat and fibronectin type III domain containing 5,++++-+,------+-----,++-++---,0.370371896719242,0.529197208642374,+,0.741,0.006606209,-0.0933,0.127,199,1,0.77,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,LRFN5,Di- and mesencephalon excitatory neurons,2.2127027690198,Peripheral sensory non-peptidergic neurons,2.43755385014259
TAOK3,1.49e-08,TAO kinase 3,----+-,+-----++--++,-+-++-+-,0.888920678891084,0.371359024325426,-,0.743,0.027363222,-0.0933,0.127,200,1,0.531,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,TAOK3,Cholinergic and monoaminergic neurons,2.87097751733794,Peripheral sensory non-peptidergic neurons,2.71069151956007
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--+-+-,Not_Available,Filtered_Out,0.373830709559662,0.383413187314625,+,0.748,0.0676485204982603,-0.0933,0.127,201,1,0.0751,VI,VI <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VI <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,HIST1H3J,Non-glutamatergic neuroblasts,4.30801622374329,Non-glutamatergic neuroblasts,4.7069109016322
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,++--+-,Missing_P_Values,Filtered_Out,0.374287018024184,0.903148528405202,+,0.749,0.282196227174581,-0.0933,0.127,201,1,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,ANKK1,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
RHOA,7.1e-07,ras homolog family member A,-++++-,-+++++++-+++,+-+-++-+,0.780078223222201,0.376708128080151,-,0.753,0.005285861,-0.0933,0.127,203,1,0.68,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,RHOA,Enteric glia,2.30305152051085,Sympathetic noradrenergic neurons,2.68918059819945
ZDHHC5,3.47e-08,zinc finger DHHC-type containing 5,++++--,--------+-++,++------,0.379400803957094,0.78653479918516,+,0.759,0.064776592,-0.0933,0.127,204,1,0.262,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,ZDHHC5,Cholinergic and monoaminergic neurons,2.98579648907917,Sympathetic cholinergic neurons,3.2110028692152
TMEM161B,4.77e-14,transmembrane protein 161B,+-++-+,+++--+----+-,+-+--+++,0.382671652450333,0.609343280293863,+,0.765,0.022864065,-0.0933,0.127,206,1,0.572,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,TMEM161B,Hindbrain neurons,3.22836876819358,Hindbrain neurons,3.25705381699828
GTF2IRD1,2.15e-08,GTF2I repeat domain containing 1,----+-,+-----++++++,-++++-+-,0.667664180871359,0.383494142054531,-,0.767,0.036537339,-0.0933,0.127,206,1,0.528,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,GTF2IRD1,Choroid epithelial cells,2.2685867220929,Enteric neurons,3.45766991804651
MAP9,7.15e-07,microtubule associated protein 9,++++-+,++-+-+------,-++-++++,0.384169475439258,0.463532708369065,+,0.768,0.010768352,-0.0933,0.127,207,1,0.931,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,MAP9,Cholinergic and monoaminergic neurons,3.44191335187268,Cholinergic and monoaminergic neurons,2.81388160029267
OLFM4,1.7e-12,olfactomedin 4,++++++,++-++++++-+-,Filtered_Out,0.546256710627505,0.388946101069875,-,0.778,0.0367839607755913,-0.0933,0.127,209,1,0.99,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,OLFM4,Peptidergic neurons,4.1737192292522,Peptidergic neurons,4.56491232412
DCC,2.57e-14,DCC netrin 1 receptor,++++-+,----++-+--+-,Filtered_Out,0.392099792451149,0.740431260928552,+,0.784,0.0874989459054531,-0.0933,0.127,211,1,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,DCC,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",++++-+,++-+--+++--+,Filtered_Out,0.392254927602966,0.657519745575361,+,0.785,0.022688391,-0.0933,0.127,211,1,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,RAB27B,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
CTTNBP2,1.26e-07,cortactin binding protein 2,-++--+,+-+-++----++,+-+-+++-,0.398810675594214,0.561378739048153,+,0.798,0.040096248,-0.0933,0.127,215,1,0.808,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,CTTNBP2,Telencephalon projecting excitatory neurons,2.60885562836684,Telencephalon projecting excitatory neurons,2.85629697658472
CDH13,1.59e-11,cadherin 13,--++++,---++-+-+--+,++++--++,0.620359738058967,0.400992882015241,-,0.802,0.00394136,-0.0933,0.127,216,1,0.826,reticular nucleus of thalamus,reticular nucleus of thalamus <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,reticular nucleus of thalamus < ventral thalamus,CDH13,Cholinergic and monoaminergic neurons,5.0996074260216,Cholinergic and monoaminergic neurons,5.54202884977809
CHMP3,4e-07,charged multivesicular body protein 3,++++-+,++++--+++++-,-+---+++,0.638052483714194,0.40237829634744,-,0.805,0.029561704,-0.0933,0.127,216,1,Not_Available,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,CHMP3,Cholinergic and monoaminergic neurons,3.76828831495249,Sympathetic cholinergic neurons,3.23083923103447
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+++---,+-----++++++,+-++++++,0.695558952883031,0.408882572312785,-,0.818,0.05196236,-0.0933,0.127,220,1,0.646,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ZCCHC7,Hindbrain neurons,3.44139069470504,Hindbrain neurons,3.13901441237523
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,----+-,+++-+++-+-++,Filtered_Out,0.724647200606048,0.410748624890754,-,0.821,0.0542171585165839,-0.0933,0.127,221,1,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,ZSCAN16,Not_Available,Not_Available,Not_Available,Not_Available
PAX6,1.67e-09,paired box 6,++++++,+-+-+-------,--+----+,0.413767116256006,0.870627043557044,+,0.828,0.002175936,-0.0933,0.127,223,1,0.825,IX paravermis,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,PAX6,Subcommissural organ hypendymal cells,3.57040004683164,Subcommissural organ hypendymal cells,3.87975115204495
CSMD1,3.31e-07,CUB and Sushi multiple domains 1,-+++-+,-+----+++-++,+-++----,0.414335203876944,0.425575488922256,+,0.829,0.048293727,-0.0933,0.127,223,1,0.832,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,CSMD1,Telencephalon projecting excitatory neurons,3.00168843110949,Peripheral sensory non-peptidergic neurons,3.54623054897492
PCDHA5,4.3e-07,protocadherin alpha 5,++++-+,+-----+-+-++,Filtered_Out,0.683874128306635,0.414944515612762,-,0.83,0.005902507,-0.0933,0.127,223,1,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA5,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,--++--,--+---+---++,Not_Available,0.417348497822196,0.679263253801368,+,0.835,0.0304373053120771,-0.0933,0.127,225,1,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ANKHD1-EIF4EBP3,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
C7orf72,8.26e-07,spermatogenesis associated 48,-+--+-,Not_Available,Not_Available,0.511521788729181,0.425222450376455,-,0.85,0.217356615210777,-0.0933,0.127,229,1,Not_Available,Not_Available,Not_Available,Not_Available,SPATA48,Ependymal cells,4.24085511420831,Peripheral sensory non-peptidergic neurons,4.43276936085343
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",----+-,+++--++-++--,Not_Available,0.714293702203584,0.428995039778675,-,0.858,0.0744025457580971,-0.0933,0.127,231,1,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,HLA-DQA1,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
HTT,8.85e-07,huntingtin,++++-+,------++++-+,Not_Available,0.69841144149089,0.435372656558563,-,0.871,0.057434382,-0.0933,0.127,234,1,0.321,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,HTT,Cholinergic and monoaminergic neurons,3.05514778378566,Cholinergic and monoaminergic neurons,2.63698335319815
NEGR1,3.55e-15,neuronal growth regulator 1,++++-+,-+-+-+--+---,++--++-+,0.479669500968578,0.436022308827637,-,0.872,0.020836517,-0.0933,0.127,235,1,0.974,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,NEGR1,Cholinergic and monoaminergic neurons,3.55482215650572,Cholinergic and monoaminergic neurons,3.43387497988335
PPID,2.41e-06,peptidylprolyl isomerase D,--++--,+++++++-++--,----+--+,0.49475076473072,0.436982873086903,-,0.874,0.003648034,-0.0933,0.127,235,1,0.116,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,PPID,Cholinergic and monoaminergic neurons,2.60298835761731,Sympathetic noradrenergic neurons,4.06860690350549
GRIK5,2.06e-07,glutamate ionotropic receptor kainate type subunit 5,++-+-+,------+++++-,+++++-+-,0.633799988833008,0.437024023925745,-,0.874,0.076827027,-0.0933,0.127,235,1,0.327,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,GRIK5,Telencephalon projecting excitatory neurons,2.8686453598307,Telencephalon projecting excitatory neurons,2.66933952447768
KIF15,3.68e-08,kinesin family member 15,++---+,+++-+++-+--+,Filtered_Out,0.437984872717826,0.915628578353476,+,0.876,0.141769699,-0.0933,0.127,236,1,0.953,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,KIF15,Oligodendrocyte precursor cells,5.2283916162307,Oligodendrocyte precursor cells,5.64112714107512
NICN1,5.99e-07,nicolin 1,+-----,+-----+++++-,-+-+----,0.439637931454702,0.56181970018844,+,0.879,0.016099719,-0.0933,0.127,237,1,0.231,fusiform gyrus bank of cos,fusiform gyrus bank of cos <  fusiform gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,fusiform gyrus bank of cos <  fusiform gyrus  < temporal lobe,NICN1,Cholinergic and monoaminergic neurons,3.71992601052375,Sympathetic noradrenergic neurons,2.48723259765726
ZNF660,2.47e-10,zinc finger protein 660,+-+-++,----------++,Filtered_Out,0.825957574429235,0.441748503176903,-,0.883,0.128692417,-0.0933,0.127,238,1,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,ZNF660,Not_Available,Not_Available,Not_Available,Not_Available
PAX5,6.67e-10,paired box 5,+-++++,Missing_P_Values,Filtered_Out,0.444672598676705,0.717259867670545,+,0.889,0.1025249117899,-0.0933,0.127,239,1,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,PAX5,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
PCDHA7,2.25e-06,protocadherin alpha 7,-+++++,-+--+---+-++,Not_Available,0.759580129520003,0.445087012293423,-,0.89,0.045500336,-0.0933,0.127,239,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA7,Hindbrain neurons,3.15661431335586,Hindbrain neurons,3.45083045485666
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+++--,-++-------++,--+-+--+,0.445241552942317,0.74861678944111,+,0.89,0.015471244,-0.0933,0.127,240,1,Not_Available,lateral group of nuclei dorsal division,lateral group of nuclei dorsal division <  lateral group of nuclei  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,lateral group of nuclei dorsal division <  lateral group of nuclei  < dorsal thalamus,B3GLCT,Not_Available,Not_Available,Not_Available,Not_Available
BSN,1.61e-06,bassoon presynaptic cytomatrix protein,++++-+,----+-++++-+,++-++---,0.446938275995823,0.559632701421738,+,0.894,0.022926033,-0.0933,0.127,240,1,0.646,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,BSN,Telencephalon projecting excitatory neurons,3.40809003508677,Telencephalon projecting excitatory neurons,3.05486009834863
ASTN2,2.19e-11,astrotactin 2,+++-+-,--+-+---++++,-+++++--,0.538751342197397,0.454081453253575,-,0.908,0.021753736,-0.0933,0.127,244,1,0.744,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,ASTN2,Glutamatergic neuroblasts,2.84826952671517,Enteric neurons,2.52990794163297
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,-++--+,----+--+++-+,Not_Available,0.454956376548718,0.643363134034535,+,0.91,0.06406793,-0.0933,0.127,245,1,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,PCLO,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
SLC44A4,7.98e-07,solute carrier family 44 member 4,+---+-,Not_Available,Filtered_Out,0.768879762719598,0.455338809034908,-,0.911,0.198893906098553,-0.0933,0.127,245,1,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,SLC44A4,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
TENM2,2.77e-14,teneurin transmembrane protein 2,+++--+,----+-+++-+-,++-+--++,0.457865374834651,0.815858951990128,+,0.916,0.102256648,-0.0933,0.127,246,1,0.975,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,TENM2,Cholinergic and monoaminergic neurons,3.09093088910256,Cholinergic and monoaminergic neurons,3.35455660793708
CDK14,2.93e-07,cyclin dependent kinase 14,++++-+,++-+-+-+++--,+------+,0.459601152307211,0.735623103958802,+,0.919,0.029788858,-0.0933,0.127,247,1,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,CDK14,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
TOP1,1.66e-06,DNA topoisomerase I,------,----+-+---++,+--++-++,0.926687798734148,0.461463906814882,-,0.923,0.047453352,-0.0933,0.127,248,1,0.618,VIIIA,VIIIA <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,TOP1,Telencephalon projecting excitatory neurons,2.33332609832124,Enteric neurons,2.45826485904618
CNTN5,3.66e-07,contactin 5,--++-+,++-++-+++--+,Filtered_Out,0.831961664299043,0.4691638790771,-,0.938,0.124001455,-0.0933,0.127,252,1,0.584,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,CNTN5,Telencephalon projecting inhibitory neurons,3.03734820226223,Enteric neurons,4.74784998801108
ZSCAN26,8.51e-12,zinc finger and SCAN domain containing 26,--++-+,++----+++-++,----++-+,0.942207690589657,0.470152131621733,-,0.94,0.0624403844668617,-0.0933,0.127,253,1,0.22,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN26,Hindbrain neurons,4.0160175318489,Hindbrain neurons,3.89453876391377
KYNU,2.38e-06,kynureninase,+---++,-++++++-++-+,Filtered_Out,0.471634767476493,0.782379181585101,+,0.943,0.067972359,-0.0933,0.127,254,1,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,KYNU,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
DENND1B,1.45e-08,DENN domain containing 1B,+-++-+,-++--+++--+-,+--+-++-,0.472600622853333,0.788252669608462,+,0.945,0.056220037,-0.0933,0.127,254,1,0.879,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,DENND1B,Hindbrain neurons,3.41860921719115,Hindbrain neurons,2.8469905646128
OTX2,8.91e-07,orthodenticle homeobox 2,--+-+-,Missing_P_Values,Filtered_Out,0.677104722792608,0.473020762035136,-,0.946,0.222323622996213,-0.0933,0.127,254,1,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,OTX2,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
SLC17A3,1.67e-07,solute carrier family 17 member 3,--+--+,Not_Available,Filtered_Out,0.473648186173854,0.760381017567876,+,0.947,0.354308031548954,-0.0933,0.127,255,1,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,SLC17A3,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
PSEN2,2.68e-06,presenilin 2,+++++-,+++---+++++-,++-----+,0.501953347665661,0.474640322899856,-,0.949,0.003469663,-0.0933,0.127,255,1,0.438,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,PSEN2,Cholinergic and monoaminergic neurons,4.51900239926402,Sympathetic cholinergic neurons,2.82785966242627
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,--+-++,++--++++---+,Filtered_Out,0.635814110629326,0.477385629826323,-,0.955,0.06172529,-0.0933,0.127,257,1,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,RBMS3,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
ZMAT2,2.44e-06,zinc finger matrin-type 2,++-++-,+++++++++++-,-+-----+,0.569943927396182,0.479304026797466,-,0.959,0.024694837,-0.0933,0.127,258,1,0.203,putamen,putamen <  striatum  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,putamen <  striatum  < basal ganglia,ZMAT2,Telencephalon projecting excitatory neurons,2.96086767032053,Sympathetic cholinergic neurons,3.38506255416219
CACNA1E,2.86e-11,calcium voltage-gated channel subunit alpha1 E,-++--+,---+-+----+-,+--+-++-,0.484310731436973,0.650731628007097,+,0.969,0.022634176,-0.0933,0.127,261,1,0.753,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,CACNA1E,Telencephalon projecting excitatory neurons,2.93957441095919,Telencephalon projecting excitatory neurons,3.11168061889145
LIN28B,6.57e-10,lin-28 homolog B,+-++++,-+----+----+,Filtered_Out,0.851792685604129,0.486034378602572,-,0.972,0.060373658,-0.0933,0.127,261,1,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,LIN28B,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
PLCG1,2.94e-07,phospholipase C gamma 1,---+--,+---+-++++++,--+-+++-,0.981546272630645,0.486518103214641,-,0.973,0.051410272,-0.0933,0.127,262,1,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,PLCG1,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,--+-+-,+-+-++-+--+-,Filtered_Out,0.486636468645886,0.918925105352649,+,0.973,0.136400031,-0.0933,0.127,262,1,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ANKHD1,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,-+-+--,--+-++----+-,-+--+--+,0.490406544351844,0.50893874730576,+,0.981,0.007663015,-0.0933,0.127,264,1,0.42,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,BTN2A1,Not_Available,Not_Available,Not_Available,Not_Available
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,+-++++,+-+---+---++,Filtered_Out,0.93687740412844,0.491836542306727,-,0.984,0.166059223,-0.0933,0.127,265,1,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,ZKSCAN7,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
PMFBP1,3.65e-07,polyamine modulated factor 1 binding protein 1,+++-++,+-+--++--+++,Filtered_Out,0.505336004256608,0.495116613715288,-,0.99,0.0269467467119905,-0.0933,0.127,266,1,0.356,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,PMFBP1,Cholinergic and monoaminergic neurons,3.63211686499626,Peripheral sensory neurofilament neurons,5.32364599048966
GRM8,1.8e-12,glutamate metabotropic receptor 8,+--+-+,----+-+---++,++-----+,0.750726034729882,0.49588494446892,-,0.992,0.056769944,-0.0933,0.127,267,1,0.571,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,GRM8,Hindbrain neurons,4.99345404558307,Hindbrain neurons,5.10986286366373
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,+-+++-,Not_Available,Not_Available,0.608202144649783,0.573294547113849,-,1,0.288870065997575,-0.0933,0.127,269,1,0.443,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H2AL,Non-glutamatergic neuroblasts,4.36724295376907,Non-glutamatergic neuroblasts,4.72875715009712
PRR34,5.59e-08,PRR34 long non-coding RNA,-+--+-,+-+++++-+++-,Filtered_Out,0.528947289113564,0.565996346886515,+,1,0.031395216,-0.0933,0.127,269,1,0.233,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,PRR34,Not_Available,Not_Available,Not_Available,Not_Available
