gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
PMFBP1,3.65e-07,polyamine modulated factor 1 binding protein 1,++-+,+-+-+--+,Filtered_Out,0.145046234928061,0.133145788520031,-,0.266,0.0954381960580506,-0.0253,0.68,71.6,1,0.356,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Cholinergic and monoaminergic neurons,3.63211686499626,Peripheral sensory neurofilament neurons,5.32364599048966
BTN2A1,6.69e-12,butyrophilin subfamily 2 member A1,--+-,--+-----,-+-+-+,0.169696542767789,0.140137379357097,-,0.28,0.008905346,-0.0253,0.68,75.4,1,0.42,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
STK19,7.06e-07,serine/threonine kinase 19,+---,-----+-+,+-++-+,0.147395283654257,0.140308192966105,-,0.281,0.026934644,-0.0253,0.68,75.5,1,0.0751,VIIIB paravermis,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Telencephalon projecting excitatory neurons,2.41234475480233,Sympathetic cholinergic neurons,3.45701413647564
ACTL8,6.06e-07,actin like 8,+-+-,Not_Available,Filtered_Out,0.141162379512918,0.158909422769792,+,0.282,0.133055909316118,-0.0253,0.68,75.9,1,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,Not_Available,Not_Available,Not_Available,Not_Available
CDH22,1.88e-07,cadherin 22,+-+-,+---++++,+++--+,0.172996977781595,0.14439078789686,-,0.289,0.012128409,-0.0253,0.68,77.7,1,0.324,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.41250955554672,Cholinergic and monoaminergic neurons,4.79293229388837
HARS2,1.35e-06,"histidyl-tRNA synthetase 2, mitochondrial",++++,+++--++-,+++---,0.153434876312319,0.145659378217967,-,0.291,0.03920618,-0.0253,0.68,78.4,1,0.143,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.57552851139088,Cholinergic and monoaminergic neurons,2.17146476079399
IGSF6,1.56e-09,immunoglobulin superfamily member 6,---+,++++++++,Filtered_Out,0.243152104041985,0.147443987438333,-,0.295,0.044139254,-0.0253,0.68,79.3,1,0.904,substantia nigra pars reticulata,substantia nigra pars reticulata <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars reticulata < substantia nigra,Perivascular macrophages,5.21106831203813,Perivascular macrophages,5.69320947447033
NRD1,2.66e-08,nardilysin convertase,++++,++--++--,--+---,0.148413985338778,0.148684475365486,+,0.297,0.015242509,-0.0253,0.68,79.8,1,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
MED19,1.75e-07,mediator complex subunit 19,+-+-,++--++++,-+++-+,0.18145396644317,0.149341582281483,-,0.299,0.010293157,-0.0253,0.68,80.3,1,0.125,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Ependymal cells,2.20577960467865,Sympathetic cholinergic neurons,2.75665720184329
TMEM161B,4.77e-14,transmembrane protein 161B,++++,+++-----,+---++,0.150444752564029,0.151714242174776,+,0.301,0.022864065,-0.0253,0.68,80.9,1,0.572,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.22836876819358,Hindbrain neurons,3.25705381699828
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,+++-,Not_Available,Not_Available,0.151209217430983,0.169280784805795,+,0.302,0.268505079326014,-0.0253,0.68,81.4,1,0.443,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
SOX6,4.17e-07,SRY-box 6,-+-+,+++-+---,Filtered_Out,0.216712162640141,0.151314025246286,-,0.303,0.068401631,-0.0253,0.68,81.4,1,0.933,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
ZNF184,3.34e-08,zinc finger protein 184,+++-,----+-+-,+++---,0.191623212841282,0.151748065067541,-,0.303,0.016954203,-0.0253,0.68,81.6,1,0.368,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,Non-glutamatergic neuroblasts,3.29333983815876,Non-glutamatergic neuroblasts,3.28351880097876
MIER1,2.62e-06,MIER1 transcriptional regulator,-+--,++++----,Filtered_Out,0.223665188606388,0.151945731097009,-,0.304,0.024035521,-0.0253,0.68,81.7,1,0.398,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,Pericytes,2.90738502916842,Enteric neurons,3.30656856842405
FAM120AOS,2.42e-06,family with sequence similarity 120A opposite strand,+++-,++++-++-,Not_Available,0.233305215441309,0.154066614012026,-,0.308,0.036167336,-0.0253,0.68,82.9,1,0.504,caudal group of intralaminar nuclei,caudal group of intralaminar nuclei <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,caudal group of intralaminar nuclei < dorsal thalamus,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA2,4.57e-08,protocadherin alpha 2,-+-+,-++----+,Filtered_Out,0.225087655373561,0.156216720398156,-,0.312,0.056372446,-0.0253,0.68,84,1,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,++-+,+++++++-,Not_Available,0.240869581823812,0.158887269082061,-,0.318,0.05860949,-0.0253,0.68,85.5,1,0.0554,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
DENND1A,1.54e-14,DENN domain containing 1A,+-++,----++++,-++---,0.193050144709256,0.159388079499188,-,0.319,0.007451938,-0.0253,0.68,85.8,1,0.599,basolateral nucleus,basolateral nucleus <  amygdala  <  cerebral nuclei  <  telencephalon  < gray matter,basolateral nucleus < amygdala,Cholinergic and monoaminergic neurons,2.87396729572261,Cholinergic and monoaminergic neurons,2.84876785804461
FADS2,1.94e-08,fatty acid desaturase 2,++--,+-+-----,+-----,0.15968835585822,0.159877370055796,+,0.319,0.085617322,-0.0253,0.68,85.9,1,0.768,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Satellite glia,4.9914512447236,Satellite glia,5.30636788248189
GRIK5,2.06e-07,glutamate ionotropic receptor kainate type subunit 5,+-++,----++++,++++--,0.166079191372383,0.161202253671155,-,0.322,0.076827027,-0.0253,0.68,86.7,1,0.327,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting excitatory neurons,2.8686453598307,Telencephalon projecting excitatory neurons,2.66933952447768
GRM5,6.21e-17,glutamate metabotropic receptor 5,++++,-+-+----,Filtered_Out,0.201097624459322,0.161422820797639,-,0.323,0.076847424,-0.0253,0.68,86.8,1,0.708,septal nuclei,septal nuclei <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,septal nuclei < basal forebrain,Spinal cord inhibitory neurons,2.45408580251387,Spinal cord inhibitory neurons,2.69070567775424
CDH9,9.7e-07,cadherin 9,-+++,+---+++-,++--++,0.176153815015281,0.16152370836704,-,0.323,0.028128689,-0.0253,0.68,86.9,1,0.0139,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Dentate gyrus granule neurons,4.0007858698079,Dentate gyrus granule neurons,3.53243921491756
USP3,2.49e-06,ubiquitin specific peptidase 3,-+--,+++-----,--++--,0.205869671360255,0.161740920478629,-,0.323,0.012310163,-0.0253,0.68,87,1,0.564,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,2.61965211656607,Enteric neurons,3.21797612618307
ZNF660,2.47e-10,zinc finger protein 660,++-+,--------,Filtered_Out,0.273031030448749,0.167588236001558,-,0.335,0.128692417,-0.0253,0.68,90.2,1,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
SORBS3,4.46e-08,sorbin and SH3 domain containing 3,+---,----++++,+-+-+-,0.174841789901128,0.168056082784438,-,0.336,0.018096816,-0.0253,0.68,90.4,1,0.407,cuneate nucleus,cuneate nucleus <  myelencephalon  < gray matter,cuneate nucleus <  myelencephalon  < gray matter,Choroid epithelial cells,2.44984791056423,Choroid epithelial cells,2.69134398604954
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,----,+++-+-+-,Filtered_Out,0.195696526801753,0.168857150368235,-,0.338,0.180279895684099,-0.0253,0.68,90.8,1,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Not_Available,Not_Available,Not_Available,Not_Available
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",----,+++-+-++,Not_Available,0.193196446933897,0.17387226535951,-,0.348,0.255091897974486,-0.0253,0.68,93.5,1,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
MAP9,7.15e-07,microtubule associated protein 9,++++,++-+----,-+-+++,0.175157112646414,0.187993405289314,+,0.35,0.010768352,-0.0253,0.68,94.2,1,0.931,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,3.44191335187268,Cholinergic and monoaminergic neurons,2.81388160029267
KYNU,2.38e-06,kynureninase,+--+,-++++-++,Filtered_Out,0.283656802997519,0.175587545693771,-,0.351,0.067972359,-0.0253,0.68,94.5,1,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
BAG5,9.18e-07,BCL2 associated athanogene 5,-++-,-+++----,--+-+-,0.209249188906158,0.177288103738562,-,0.355,0.018796161,-0.0253,0.68,95.4,1,0.595,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
TOP1,1.66e-06,DNA topoisomerase I,----,----+---,+-++-+,0.224759588433738,0.179685986747721,-,0.359,0.047453352,-0.0253,0.68,96.7,1,0.618,VIIIA,VIIIA <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,2.33332609832124,Enteric neurons,2.45826485904618
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",++++,++-++++-,Filtered_Out,0.264031745067169,0.18271552293178,-,0.365,0.146900342,-0.0253,0.68,98.3,1,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
PSEN2,2.68e-06,presenilin 2,+++-,+++-++++,++---+,0.189868818863955,0.183029148632652,-,0.366,0.003469663,-0.0253,0.68,98.5,1,0.438,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,4.51900239926402,Sympathetic cholinergic neurons,2.82785966242627
FADS1,1.25e-07,fatty acid desaturase 1,++--,+++-----,--++-+,0.231581482023316,0.187646178188959,-,0.375,0.071401741,-0.0253,0.68,101,1,0.866,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Satellite glia,3.13385409696618,Satellite glia,2.64161538223522
CCS,2.3e-06,copper chaperone for superoxide dismutase,+---,--+-++++,++-++-,0.228415214790375,0.187966588198291,-,0.376,0.014563279,-0.0253,0.68,101,1,0.214,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Satellite glia,3.67842258355835,Sympathetic cholinergic neurons,3.02968969462692
ZNF197,2.28e-10,zinc finger protein 197,-+-+,--+-----,Filtered_Out,0.282449885475796,0.192231430702137,-,0.384,0.18087823,-0.0253,0.68,103,1,0.249,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
FCF1,4.33e-08,FCF1 rRNA-processing protein,----,+++++-++,Filtered_Out,0.296670956513614,0.193720512286342,-,0.387,0.050312127,-0.0253,0.68,104,1,0.395,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Cholinergic and monoaminergic neurons,1.82468136186401,Sympathetic noradrenergic neurons,4.46050743918228
RPS6KL1,1.01e-07,ribosomal protein S6 kinase like 1,+-+-,----++++,--++--,0.21972798780939,0.194016689477163,-,0.388,0.008210583,-0.0253,0.68,104,1,0.242,V,V <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.17759813980319,Sympathetic noradrenergic neurons,3.20011359192157
ZSCAN12,8.58e-11,zinc finger and SCAN domain containing 12,-++-,-++++++-,Filtered_Out,0.306166129552326,0.200807996166554,-,0.402,0.01969796,-0.0253,0.68,108,1,0.374,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Subcommissural organ hypendymal cells,2.51879530482849,Sympathetic cholinergic neurons,3.51776534571152
PROX2,7.55e-10,prospero homeobox 2,---+,Missing_P_Values,Not_Available,0.201163520219016,0.212981975815651,+,0.402,0.164387514096537,-0.0253,0.68,108,1,0.148,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,Olfactory ensheathing cells,4.22036091305781,Olfactory ensheathing cells,4.28919804920121
SCAI,1.19e-07,suppressor of cancer cell invasion,-+++,-+-+--+-,Not_Available,0.284162260548664,0.201270604581013,-,0.403,0.043465103,-0.0253,0.68,108,1,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
EP300,2.3e-07,E1A binding protein p300,-+-+,----++-+,-+++--,0.226756961046375,0.202393219966578,-,0.405,0.037458427,-0.0253,0.68,109,1,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
EMILIN3,3.37e-09,elastin microfibril interfacer 3,++++,----++++,-++---,0.206494406693957,0.229065268379101,+,0.413,0.02957294,-0.0253,0.68,111,1,0.351,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,Hindbrain neurons,4.9238999417661,Peripheral sensory peptidergic neurons,3.998151794001
TAL1,5.73e-07,"TAL bHLH transcription factor 1, erythroid differentiation factor",---+,++++++++,Filtered_Out,0.285659599162237,0.20659651725857,-,0.413,0.089993282,-0.0253,0.68,111,1,0.888,superior olivary complex,superior olivary complex <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,superior olivary complex < pontine tegmentum,Di- and mesencephalon inhibitory neurons,4.97522784901096,Di- and mesencephalon inhibitory neurons,5.43065221780771
PCDHA1,5.44e-08,protocadherin alpha 1,+---,---+----,Not_Available,0.282019976689087,0.20873149421923,-,0.417,0.09718751,-0.0253,0.68,112,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.41843678278586,Sympathetic cholinergic neurons,4.87790313647664
DCC,2.57e-14,DCC netrin 1 receptor,++++,-----+--,Filtered_Out,0.302031682251426,0.212678202031212,-,0.425,0.088550193,-0.0253,0.68,114,1,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
ZSCAN31,1.82e-10,zinc finger and SCAN domain containing 31,-+--,++----+-,++-+++,0.223828176354974,0.214432727580166,-,0.429,0.077669288,-0.0253,0.68,115,1,0.551,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
TCTEX1D1,6.7e-08,Tctex1 domain containing 1,++++,--+-++--,Filtered_Out,0.260740252624349,0.214545375942255,-,0.429,0.148255541326238,-0.0253,0.68,115,1,0.518,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Ependymal cells,5.49021351946159,Ependymal cells,5.78194929693987
EYS,1.32e-06,eyes shut homolog,++-+,+--++++-,Not_Available,0.315984123305967,0.21516460876666,-,0.43,0.063425252,-0.0253,0.68,116,1,0.00999,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
EPHB2,1.04e-06,EPH receptor B2,--+-,---+--+-,+++---,0.215294331067536,0.222695661744204,+,0.431,0.039052528,-0.0253,0.68,116,1,0.805,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Enteric glia,3.34772225734091,Enteric glia,3.17103218033794
CDK14,2.93e-07,cyclin dependent kinase 14,++++,++-+-+++,+----+,0.227812409028643,0.217249025268163,-,0.434,0.029788858,-0.0253,0.68,117,1,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
ZNF322,3.72e-07,zinc finger protein 322,-+++,--++-+++,++++-+,0.223535336476559,0.220458344799895,-,0.441,0.051821349,-0.0253,0.68,119,1,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
RHOBTB1,1.57e-06,Rho related BTB domain containing 1,--++,++++--+-,+-----,0.220466624030817,0.221824392739164,+,0.441,0.003864981,-0.0253,0.68,119,1,0.884,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Pericytes,3.6627217371282,Pericytes,3.79887133588337
LIN28B,6.57e-10,lin-28 homolog B,++++,-+--+---,Filtered_Out,0.317894503149683,0.22309371779945,-,0.446,0.060373658,-0.0253,0.68,120,1,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
HSPE1-MOB4,2.29e-07,HSPE1-MOB4 readthrough,+++-,Not_Available,Not_Available,0.223420031941593,0.235783950265214,+,0.447,0.31715451827505,-0.0253,0.68,120,1,Not_Available,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Not_Available,Not_Available,Not_Available,Not_Available
PCDHA4,3.57e-07,protocadherin alpha 4,++-+,+++++--+,Not_Available,0.354056303870082,0.230110182155914,-,0.46,0.013924381,-0.0253,0.68,124,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
DRD2,5.35e-14,dopamine receptor D2,+-++,--+++--+,Not_Available,0.351054949211117,0.230184355426843,-,0.46,0.01596144,-0.0253,0.68,124,1,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
ABT1,1.16e-07,activator of basal transcription 1,+-++,-++--+++,+--+--,0.233006425128889,0.24491556053124,+,0.466,0.033619569,-0.0253,0.68,125,1,0.116,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Schwann cells,4.93427405180596,Sympathetic cholinergic neurons,3.52763677445576
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-++-,-++-----,---+-+,0.28843648304605,0.233584801743564,-,0.467,0.04530435,-0.0253,0.68,126,1,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
MICB,2.62e-07,MHC class I polypeptide-related sequence B,----,++-+++-+,Filtered_Out,0.328170330653785,0.234114135806466,-,0.468,0.082106921,-0.0253,0.68,126,1,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Pericytes,3.40195572479199,Sympathetic noradrenergic neurons,4.63295825716416
DCDC5,2.49e-09,doublecortin domain containing 1,++-+,+++++---,Filtered_Out,0.348021271758779,0.239949382031217,-,0.48,0.026863188,-0.0253,0.68,129,1,0.306,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
DCDC1,7.46e-09,doublecortin domain containing 1,++-+,+++++---,Filtered_Out,0.348021271758779,0.239949382031217,-,0.48,0.026863188,-0.0253,0.68,129,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
MEGF11,1.78e-10,multiple EGF like domains 11,++-+,+++-++--,Filtered_Out,0.315107577497822,0.240093984526392,-,0.48,0.281680907,-0.0253,0.68,129,1,0.84,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Oligodendrocyte precursor cells,2.9008516052024,Oligodendrocyte precursor cells,3.17340914325478
SHISA9,8.98e-17,shisa family member 9,+-++,---++-+-,Not_Available,0.331826315700117,0.242026560750454,-,0.484,0.083300143,-0.0253,0.68,130,1,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,++-+,+-+-+-++,Filtered_Out,0.356435535987785,0.24345934288501,-,0.487,0.064166739,-0.0253,0.68,131,1,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
GTF2IRD1,2.15e-08,GTF2I repeat domain containing 1,----,+---++++,-+++--,0.253856206043222,0.251129198415028,-,0.502,0.036537339,-0.0253,0.68,135,1,0.528,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Choroid epithelial cells,2.2685867220929,Enteric neurons,3.45766991804651
SGCZ,9.76e-10,sarcoglycan zeta,-+++,----++++,Filtered_Out,0.357900639795364,0.251210775543211,-,0.502,0.003670155,-0.0253,0.68,135,1,0.271,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus <  tuberal region  <  hypothalamus  <  diencephalon  < gray matter,ventromedial hypothalamic nucleus < tuberal region,Cholinergic and monoaminergic neurons,3.49288894731675,Enteric neurons,2.99594245710222
